                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                0.84731,                0.47863,                 0.9465,                0.94266,                0.86076,                0.92882,                0.70445,                0.81951,                0.41948,                0.95888,               0.004918,               0.004918,               0.004918
                    157,                 0.8431,                0.46573,                0.93299,                0.93847,                0.86224,                0.92946,                0.70465,                0.81696,                0.41763,                0.95918,               0.004885,               0.004885,               0.004885
                    158,                0.85288,                0.47016,                0.94532,                0.93846,                0.86135,                0.92931,                0.70481,                0.81625,                0.41791,                0.95864,               0.004852,               0.004852,               0.004852
                    159,                 0.8309,                 0.4651,                0.93856,                0.93645,                0.86373,                0.92962,                0.70399,                0.82091,                0.41916,                 0.9601,               0.004819,               0.004819,               0.004819
                    160,                0.84465,                 0.4712,                0.94869,                0.93558,                0.86423,                 0.9295,                0.70463,                0.81928,                0.41623,                0.95943,               0.004786,               0.004786,               0.004786
                    161,                0.84069,                0.46608,                0.94306,                0.93376,                0.86396,                0.93047,                0.70531,                0.81674,                0.41482,                0.95848,               0.004753,               0.004753,               0.004753
                    162,                0.83672,                0.46631,                0.94122,                0.93712,                0.86135,                0.93025,                 0.7066,                0.81246,                0.41444,                0.95716,                0.00472,                0.00472,                0.00472
                    163,                0.83966,                0.45897,                0.93455,                0.93686,                0.86105,                0.93105,                0.70604,                0.81217,                0.41483,                0.95573,               0.004687,               0.004687,               0.004687
                    164,                0.83104,                0.46555,                0.93155,                0.93535,                0.86095,                0.93155,                0.70669,                0.81314,                0.41288,                0.95664,               0.004654,               0.004654,               0.004654
                    165,                0.83182,                0.46066,                0.93618,                0.93348,                0.86433,                0.93188,                0.70623,                0.81474,                0.41384,                0.95686,               0.004621,               0.004621,               0.004621
                    166,                0.83493,                0.46514,                0.92877,                 0.9362,                0.86014,                0.93104,                0.70651,                0.81514,                0.41448,                0.95629,               0.004588,               0.004588,               0.004588
                    167,                0.82453,                  0.456,                  0.934,                0.94083,                0.86016,                0.93265,                0.70624,                0.81532,                0.41487,                0.95534,               0.004555,               0.004555,               0.004555
                    168,                0.83219,                0.46175,                 0.9378,                0.94123,                0.85957,                 0.9324,                0.70655,                0.81101,                0.41184,                0.95406,               0.004522,               0.004522,               0.004522
                    169,                0.84448,                0.46824,                0.94137,                0.93892,                0.86254,                 0.9316,                0.70742,                0.80905,                0.41122,                0.95364,               0.004489,               0.004489,               0.004489
                    170,                0.84198,                0.47076,                0.93649,                0.94028,                0.86195,                0.93254,                0.70738,                0.81089,                0.41085,                0.95428,               0.004456,               0.004456,               0.004456
                    171,                0.83404,                0.45897,                0.93951,                0.93876,                 0.8666,                0.93376,                0.70766,                 0.8119,                0.41016,                 0.9539,               0.004423,               0.004423,               0.004423
                    172,                0.83572,                0.46061,                0.93548,                0.93796,                0.86581,                0.93232,                0.70879,                0.80865,                0.40957,                0.95296,                0.00439,                0.00439,                0.00439
                    173,                0.82638,                0.46047,                0.94236,                0.93847,                0.86462,                0.93294,                0.70756,                0.81323,                0.41011,                0.95606,               0.004357,               0.004357,               0.004357
                    174,                0.83421,                0.46097,                0.93704,                0.93863,                0.86373,                0.93302,                0.70743,                0.81363,                0.41055,                0.95694,               0.004324,               0.004324,               0.004324
                    175,                 0.8083,                0.45398,                0.92727,                0.94306,                0.85745,                0.93356,                0.70675,                0.81542,                0.41129,                0.95631,               0.004291,               0.004291,               0.004291
                    176,                0.83253,                0.45967,                0.93379,                0.94196,                 0.8595,                0.93395,                 0.7066,                 0.8154,                0.41093,                0.95661,               0.004258,               0.004258,               0.004258
                    177,                0.82409,                0.45316,                0.93885,                0.94186,                0.86343,                0.93447,                0.70805,                0.81365,                0.40981,                0.95589,               0.004225,               0.004225,               0.004225
                    178,                0.82003,                0.45693,                0.93521,                0.93844,                0.86629,                0.93352,                0.70832,                 0.8126,                0.40933,                0.95584,               0.004192,               0.004192,               0.004192
                    179,                0.81042,                0.44738,                0.92615,                0.93923,                 0.8645,                0.93378,                0.70914,                0.81027,                0.40925,                0.95479,               0.004159,               0.004159,               0.004159
                    180,                0.81954,                0.45427,                0.92443,                 0.9398,                0.86492,                0.93422,                0.71052,                0.80981,                0.40928,                0.95517,               0.004126,               0.004126,               0.004126
                    181,                 0.8206,                0.45078,                0.93182,                0.93967,                0.86658,                0.93474,                0.71071,                0.80939,                0.40884,                0.95554,               0.004093,               0.004093,               0.004093
                    182,                0.83321,                0.46103,                0.93822,                0.93846,                0.86658,                 0.9344,                0.71109,                0.80731,                0.40831,                0.95445,                0.00406,                0.00406,                0.00406
                    183,                0.80661,                0.44925,                0.92822,                0.93577,                  0.867,                0.93407,                 0.7105,                0.80608,                 0.4066,                0.95509,               0.004027,               0.004027,               0.004027
                    184,                0.80769,                0.44161,                0.92717,                0.93429,                 0.8673,                0.93362,                0.71082,                 0.8068,                0.40709,                0.95471,               0.003994,               0.003994,               0.003994
                    185,                0.82389,                0.45314,                0.93131,                 0.9354,                0.86598,                 0.9342,                0.71117,                0.80688,                0.40819,                0.95362,               0.003961,               0.003961,               0.003961
                    186,                0.81264,                0.44879,                0.92775,                0.93442,                0.86968,                0.93479,                0.71227,                0.80543,                 0.4079,                0.95281,               0.003928,               0.003928,               0.003928
                    187,                0.81511,                0.44446,                0.93147,                0.93323,                0.87028,                0.93496,                0.71275,                0.80563,                0.40855,                0.95248,               0.003895,               0.003895,               0.003895
                    188,                0.81342,                 0.4462,                0.93403,                0.93676,                  0.867,                0.93448,                0.71355,                 0.8049,                0.40827,                0.95208,               0.003862,               0.003862,               0.003862
                    189,                 0.8006,                0.44148,                0.92597,                0.93562,                0.86909,                0.93435,                0.71406,                0.80438,                0.40753,                0.95169,               0.003829,               0.003829,               0.003829
                    190,                0.81597,                0.44575,                0.92207,                0.93739,                0.86858,                0.93483,                0.71435,                0.80274,                0.40697,                0.95056,               0.003796,               0.003796,               0.003796
                    191,                0.80749,                0.44063,                0.92104,                0.93581,                0.86759,                0.93397,                0.71438,                0.80305,                0.40643,                0.95101,               0.003763,               0.003763,               0.003763
                    192,                0.81702,                0.44642,                 0.9328,                0.93625,                  0.867,                0.93356,                0.71429,                0.80231,                0.40621,                0.95039,                0.00373,                0.00373,                0.00373
                    193,                0.79388,                0.43528,                0.92069,                0.93752,                0.86611,                0.93454,                 0.7147,                0.80184,                0.40601,                0.95085,               0.003697,               0.003697,               0.003697
                    194,                0.79713,                0.43951,                0.92392,                0.93712,                 0.8646,                 0.9343,                0.71414,                0.80401,                  0.407,                0.95172,               0.003664,               0.003664,               0.003664
                    195,                 0.8134,                0.44412,                 0.9301,                0.93915,                0.86284,                0.93507,                0.71417,                0.80299,                0.40708,                0.95077,               0.003631,               0.003631,               0.003631
                    196,                0.81096,                0.44528,                0.92542,                0.94255,                0.86343,                0.93521,                0.71476,                0.80235,                0.40653,                0.95013,               0.003598,               0.003598,               0.003598
                    197,                 0.7989,                0.43687,                0.93055,                0.94245,                0.86234,                0.93491,                0.71528,                0.80061,                0.40639,                0.94902,               0.003565,               0.003565,               0.003565
                    198,                0.82184,                0.45402,                0.92798,                0.94486,                0.86156,                0.93534,                0.71635,                0.79858,                 0.4058,                0.94839,               0.003532,               0.003532,               0.003532
                    199,                0.79061,                0.43589,                0.92176,                0.94273,                0.86198,                0.93509,                0.71546,                0.79898,                0.40619,                0.94848,               0.003499,               0.003499,               0.003499
                    200,                0.80481,                0.43896,                0.92411,                0.94393,                0.86145,                0.93481,                0.71602,                0.79808,                0.40596,                0.94858,               0.003466,               0.003466,               0.003466
                    201,                0.80194,                0.43841,                0.92341,                0.94317,                0.86046,                0.93423,                0.71702,                 0.7991,                0.40666,                0.94931,               0.003433,               0.003433,               0.003433
                    202,                0.80479,                0.43966,                0.92055,                0.94411,                0.85838,                0.93397,                0.71733,                0.79785,                0.40699,                0.94918,                 0.0034,                 0.0034,                 0.0034
                    203,                0.80018,                0.43267,                0.92016,                0.94377,                0.85891,                0.93389,                0.71785,                0.79733,                0.40587,                0.94915,               0.003367,               0.003367,               0.003367
                    204,                0.79911,                0.43158,                0.91987,                0.93938,                0.86217,                0.93469,                0.71809,                0.79789,                0.40558,                0.94904,               0.003334,               0.003334,               0.003334
                    205,                0.79801,                 0.4336,                0.92259,                0.93896,                0.86552,                0.93518,                0.71802,                0.79797,                0.40596,                0.94931,               0.003301,               0.003301,               0.003301
                    206,                0.80717,                0.44161,                0.92184,                0.94351,                0.86016,                0.93511,                0.71856,                0.79728,                0.40524,                0.94934,               0.003268,               0.003268,               0.003268
                    207,                0.79421,                0.43385,                0.92932,                0.94289,                0.85927,                0.93514,                0.71886,                0.79757,                0.40417,                0.94942,               0.003235,               0.003235,               0.003235
                    208,                0.79899,                0.43226,                0.92186,                0.93692,                0.86619,                 0.9361,                0.71936,                0.79681,                  0.404,                0.94903,               0.003202,               0.003202,               0.003202
                    209,                 0.7985,                0.43476,                 0.9214,                0.93384,                0.86938,                0.93604,                0.71901,                0.79667,                 0.4038,                0.94893,               0.003169,               0.003169,               0.003169
                    210,                0.78897,                0.42981,                0.92462,                0.93574,                0.86658,                0.93629,                0.71888,                 0.7955,                0.40305,                0.94866,               0.003136,               0.003136,               0.003136
                    211,                0.78458,                0.42733,                0.91707,                0.94784,                0.85748,                0.93609,                0.71966,                0.79485,                0.40274,                 0.9484,               0.003103,               0.003103,               0.003103
                    212,                0.79114,                0.43588,                0.91558,                0.93493,                0.86774,                0.93648,                0.72005,                0.79466,                0.40234,                0.94846,                0.00307,                0.00307,                0.00307
                    213,                0.79292,                0.43401,                0.91908,                0.94631,                0.85957,                0.93672,                0.71991,                0.79461,                0.40183,                0.94851,               0.003037,               0.003037,               0.003037
                    214,                0.78399,                 0.4253,                0.91388,                0.94593,                0.85748,                0.93696,                0.71978,                0.79417,                0.40162,                0.94868,               0.003004,               0.003004,               0.003004
                    215,                0.77906,                0.42209,                0.91214,                0.94573,                0.85957,                0.93685,                0.72023,                0.79444,                0.40194,                0.94904,               0.002971,               0.002971,               0.002971
                    216,                0.78647,                0.43061,                0.92115,                0.94469,                0.85875,                0.93591,                0.72066,                0.79401,                0.40149,                0.94896,               0.002938,               0.002938,               0.002938
                    217,                0.78314,                0.42894,                 0.9226,                0.94558,                0.85814,                0.93669,                0.72085,                0.79417,                0.40083,                0.94922,               0.002905,               0.002905,               0.002905
                    218,                0.78722,                0.42476,                0.91609,                0.94522,                 0.8625,                0.93685,                0.72102,                0.79413,                0.40049,                0.94927,               0.002872,               0.002872,               0.002872
                    219,                0.77645,                0.42172,                0.91819,                0.94526,                0.86254,                0.93728,                0.72091,                0.79351,                0.40063,                0.94922,               0.002839,               0.002839,               0.002839
                    220,                  0.788,                0.42989,                0.92066,                0.94578,                0.86046,                0.93682,                0.72034,                0.79345,                0.39997,                0.94923,               0.002806,               0.002806,               0.002806
                    221,                0.76546,                0.41948,                0.91179,                0.94056,                  0.867,                0.93671,                0.72027,                0.79423,                0.39954,                0.94977,               0.002773,               0.002773,               0.002773
                    222,                0.77207,                0.41798,                0.91614,                0.93947,                0.86823,                0.93655,                0.72007,                0.79375,                0.39924,                0.94935,                0.00274,                0.00274,                0.00274
                    223,                0.78235,                0.42542,                0.91302,                0.94093,                 0.8676,                0.93687,                 0.7205,                0.79333,                0.39921,                 0.9493,               0.002707,               0.002707,               0.002707
                    224,                0.77598,                 0.4202,                0.91403,                0.94206,                0.86601,                0.93645,                0.72025,                0.79344,                0.39921,                0.94926,               0.002674,               0.002674,               0.002674
                    225,                0.78483,                0.42295,                0.91472,                0.94204,                0.86567,                0.93668,                0.72096,                0.79307,                0.39888,                0.94919,               0.002641,               0.002641,               0.002641
                    226,                0.77322,                0.41542,                0.91647,                 0.9422,                0.86812,                0.93697,                0.72151,                 0.7927,                0.39827,                0.94889,               0.002608,               0.002608,               0.002608
                    227,                0.77822,                0.41428,                0.90984,                0.94515,                0.86649,                0.93762,                0.72191,                 0.7924,                0.39809,                0.94873,               0.002575,               0.002575,               0.002575
                    228,                0.77959,                 0.4219,                0.92072,                 0.9442,                  0.866,                0.93698,                 0.7209,                0.79227,                0.39834,                 0.9487,               0.002542,               0.002542,               0.002542
                    229,                 0.7738,                0.41754,                0.91678,                0.94387,                0.86558,                0.93719,                0.72055,                0.79245,                0.39809,                0.94858,               0.002509,               0.002509,               0.002509
                    230,                0.77824,                0.42174,                0.90933,                0.94456,                0.86675,                0.93763,                0.72109,                0.79177,                0.39802,                0.94853,               0.002476,               0.002476,               0.002476
                    231,                0.76464,                0.41678,                0.91239,                0.94582,                0.86522,                0.93794,                0.72143,                0.79135,                0.39836,                0.94816,               0.002443,               0.002443,               0.002443
                    232,                 0.7868,                0.42089,                0.91456,                0.94423,                  0.867,                0.93773,                0.72178,                0.79081,                0.39779,                0.94785,                0.00241,                0.00241,                0.00241
                    233,                0.77323,                0.42119,                0.91385,                0.94535,                0.86611,                0.93827,                0.72229,                0.79059,                0.39808,                0.94809,               0.002377,               0.002377,               0.002377
                    234,                0.77071,                 0.4177,                0.91276,                0.94517,                0.86673,                0.93856,                0.72253,                0.79073,                0.39796,                 0.9479,               0.002344,               0.002344,               0.002344
                    235,                0.77043,                0.41745,                0.91714,                0.94489,                 0.8676,                0.93854,                0.72248,                0.79135,                0.39845,                0.94809,               0.002311,               0.002311,               0.002311
                    236,                0.77226,                 0.4166,                 0.9155,                0.94487,                0.86849,                0.93857,                0.72256,                0.79103,                0.39797,                0.94789,               0.002278,               0.002278,               0.002278
                    237,                0.78124,                 0.4192,                0.90973,                0.94232,                0.87028,                0.93879,                0.72288,                0.79111,                0.39736,                0.94786,               0.002245,               0.002245,               0.002245
                    238,                0.76068,                0.41371,                0.91036,                0.94193,                0.87028,                0.93871,                0.72276,                0.79118,                0.39716,                0.94775,               0.002212,               0.002212,               0.002212
                    239,                0.76237,                0.41113,                0.90862,                0.94228,                0.86968,                0.93866,                0.72204,                0.79138,                0.39669,                0.94767,               0.002179,               0.002179,               0.002179
                    240,                0.76155,                0.41193,                0.90879,                0.94412,                0.86961,                0.93901,                0.72241,                 0.7912,                0.39654,                0.94757,               0.002146,               0.002146,               0.002146
                    241,                0.77551,                0.41511,                0.91059,                0.95018,                0.86257,                0.93885,                 0.7225,                0.79085,                0.39663,                0.94746,               0.002113,               0.002113,               0.002113
                    242,                0.75596,                0.40538,                0.90541,                0.95137,                0.86105,                0.93878,                0.72259,                0.79014,                0.39659,                0.94727,                0.00208,                0.00208,                0.00208
                    243,                 0.7569,                0.40731,                0.90921,                0.95089,                0.86224,                0.93879,                0.72258,                 0.7898,                0.39681,                0.94726,               0.002047,               0.002047,               0.002047
                    244,                 0.7597,                0.40759,                0.90641,                0.95016,                0.86284,                0.93848,                0.72214,                0.79009,                0.39683,                0.94723,               0.002014,               0.002014,               0.002014
                    245,                  0.769,                0.41237,                0.90714,                0.95075,                0.86164,                 0.9386,                 0.7223,                 0.7899,                 0.3961,                0.94716,               0.001981,               0.001981,               0.001981
                    246,                 0.7638,                0.40917,                0.90809,                0.94956,                0.86257,                0.93847,                0.72292,                0.78946,                0.39595,                0.94698,               0.001948,               0.001948,               0.001948
                    247,                0.76551,                0.41173,                0.91151,                0.94983,                0.86254,                0.93864,                0.72287,                0.78878,                0.39593,                0.94681,               0.001915,               0.001915,               0.001915
                    248,                0.75286,                0.40199,                0.90095,                0.94949,                0.86195,                0.93839,                0.72299,                0.78891,                0.39576,                0.94675,               0.001882,               0.001882,               0.001882
                    249,                0.76165,                0.41022,                0.91007,                0.94954,                0.86216,                0.93855,                0.72261,                0.78857,                0.39548,                0.94678,               0.001849,               0.001849,               0.001849
                    250,                0.75655,                0.40552,                0.90112,                0.95041,                0.86135,                0.93864,                 0.7232,                0.78846,                 0.3957,                0.94679,               0.001816,               0.001816,               0.001816
                    251,                0.75509,                0.40689,                 0.9059,                0.95044,                0.86155,                0.93879,                0.72309,                0.78833,                0.39554,                0.94684,               0.001783,               0.001783,               0.001783
                    252,                0.75554,                0.40713,                0.90577,                0.95135,                0.86105,                0.93892,                0.72343,                0.78849,                0.39589,                0.94677,                0.00175,                0.00175,                0.00175
                    253,                 0.7566,                0.40782,                0.90634,                0.95043,                0.86135,                0.93826,                0.72333,                0.78811,                0.39611,                0.94672,               0.001717,               0.001717,               0.001717
                    254,                0.73992,                0.39867,                0.89954,                 0.9498,                0.86135,                0.93825,                0.72306,                0.78795,                0.39574,                0.94651,               0.001684,               0.001684,               0.001684
                    255,                0.75895,                0.40423,                0.90588,                0.95043,                0.86146,                 0.9387,                0.72284,                 0.7879,                0.39566,                0.94666,               0.001651,               0.001651,               0.001651
                    256,                0.75123,                0.40673,                0.90848,                0.95321,                0.85957,                 0.9381,                0.72297,                0.78809,                0.39499,                0.94652,               0.001618,               0.001618,               0.001618
                    257,                0.75616,                0.40164,                0.90207,                0.95297,                0.85957,                0.93823,                0.72304,                0.78803,                0.39497,                0.94647,               0.001585,               0.001585,               0.001585
                    258,                0.73724,                0.39635,                0.90418,                0.95282,                0.85957,                0.93835,                0.72305,                0.78776,                0.39462,                0.94647,               0.001552,               0.001552,               0.001552
                    259,                0.75072,                 0.4037,                0.90266,                0.95284,                0.85964,                0.93851,                0.72339,                0.78762,                0.39497,                0.94648,               0.001519,               0.001519,               0.001519
                    260,                0.74742,                 0.3978,                0.89654,                0.95372,                0.85842,                0.93844,                0.72322,                0.78784,                0.39488,                0.94649,               0.001486,               0.001486,               0.001486
                    261,                0.74852,                0.39749,                0.89759,                0.95524,                0.85748,                0.93868,                 0.7231,                0.78815,                0.39539,                0.94648,               0.001453,               0.001453,               0.001453
                    262,                0.74872,                0.40125,                0.90138,                0.95463,                0.85778,                0.93831,                0.72319,                0.78765,                0.39521,                0.94641,                0.00142,                0.00142,                0.00142
                    263,                0.75029,                0.39977,                0.90391,                0.95463,                0.85778,                 0.9385,                0.72384,                0.78706,                 0.3951,                 0.9463,               0.001387,               0.001387,               0.001387
                    264,                 0.7476,                0.40023,                0.90538,                0.95496,                0.85808,                0.93887,                0.72369,                0.78734,                0.39605,                0.94632,               0.001354,               0.001354,               0.001354
                    265,                0.74652,                0.39931,                 0.8994,                0.95619,                0.85718,                 0.9389,                0.72385,                0.78742,                0.39563,                0.94626,               0.001321,               0.001321,               0.001321
                    266,                0.74316,                0.39792,                0.89792,                0.95587,                0.85719,                0.93873,                0.72376,                0.78711,                0.39546,                0.94618,               0.001288,               0.001288,               0.001288
                    267,                0.73949,                0.39469,                 0.8988,                0.95623,                0.85808,                0.93873,                0.72362,                0.78698,                0.39506,                0.94621,               0.001255,               0.001255,               0.001255
                    268,                 0.7498,                0.39971,                0.89805,                0.95631,                0.85808,                0.93911,                0.72316,                0.78709,                0.39501,                0.94612,               0.001222,               0.001222,               0.001222
                    269,                 0.7448,                 0.4041,                0.90753,                0.95639,                0.85808,                0.93915,                0.72335,                0.78703,                  0.395,                0.94607,               0.001189,               0.001189,               0.001189
                    270,                0.74187,                0.39784,                0.90051,                0.95689,                0.85808,                0.93899,                0.72343,                0.78655,                0.39457,                0.94589,               0.001156,               0.001156,               0.001156
                    271,                0.73092,                0.39369,                0.89803,                0.95716,                0.85719,                0.93894,                0.72339,                0.78678,                0.39498,                0.94597,               0.001123,               0.001123,               0.001123
                    272,                0.73366,                0.39384,                0.89667,                0.95748,                0.85719,                0.93878,                0.72354,                0.78699,                0.39499,                0.94615,                0.00109,                0.00109,                0.00109
                    273,                0.73408,                0.39312,                0.90027,                0.95748,                0.85719,                0.93869,                0.72344,                0.78669,                0.39461,                0.94606,               0.001057,               0.001057,               0.001057
                    274,                0.74228,                0.39686,                0.89693,                0.95686,                0.85748,                0.93904,                0.72374,                0.78649,                0.39476,                0.94592,               0.001024,               0.001024,               0.001024
                    275,                 0.7336,                0.38702,                0.89182,                0.95687,                0.85807,                0.93942,                0.72411,                 0.7861,                 0.3948,                0.94591,               0.000991,               0.000991,               0.000991
                    276,                0.72508,                0.38774,                0.89225,                0.95594,                0.85957,                0.93943,                0.72398,                0.78597,                0.39522,                0.94585,               0.000958,               0.000958,               0.000958
                    277,                0.73301,                0.38789,                0.88772,                0.95851,                0.85719,                0.93935,                  0.724,                0.78625,                0.39528,                0.94606,               0.000925,               0.000925,               0.000925
                    278,                0.73497,                0.38619,                0.89224,                0.95656,                0.85837,                0.93935,                 0.7237,                0.78643,                0.39533,                0.94613,               0.000892,               0.000892,               0.000892
                    279,                0.73523,                 0.3898,                0.89367,                0.95656,                0.85837,                0.93913,                0.72396,                 0.7862,                0.39543,                0.94617,               0.000859,               0.000859,               0.000859
                    280,                0.72891,                0.38978,                0.89523,                0.95661,                0.85927,                0.93921,                0.72378,                 0.7858,                0.39523,                0.94598,               0.000826,               0.000826,               0.000826
                    281,                0.73754,                0.39162,                0.89897,                0.95691,                0.85897,                0.93952,                0.72387,                0.78553,                0.39528,                0.94598,               0.000793,               0.000793,               0.000793
                    282,                0.72574,                0.38455,                0.89399,                0.95659,                0.85867,                0.93966,                0.72393,                0.78513,                0.39515,                0.94557,                0.00076,                0.00076,                0.00076
                    283,                0.72489,                0.38214,                0.89375,                  0.958,                0.85808,                0.93988,                 0.7236,                0.78519,                0.39502,                0.94556,               0.000727,               0.000727,               0.000727
                    284,                0.73076,                0.38799,                0.89308,                 0.9377,                0.87682,                0.93991,                0.72352,                0.78471,                0.39499,                0.94542,               0.000694,               0.000694,               0.000694
                    285,                0.71879,                0.38493,                0.89608,                0.95944,                0.85719,                0.93952,                0.72354,                0.78433,                0.39477,                 0.9454,               0.000661,               0.000661,               0.000661
                    286,                0.72201,                  0.383,                 0.8929,                0.93649,                0.87652,                0.93974,                0.72363,                0.78435,                0.39515,                0.94532,               0.000628,               0.000628,               0.000628
                    287,                0.72343,                0.38157,                0.89526,                0.93649,                0.87652,                0.93997,                0.72354,                0.78398,                0.39504,                0.94537,               0.000595,               0.000595,               0.000595
                    288,                0.72782,                0.38946,                0.89477,                0.93674,                0.87672,                0.94003,                0.72355,                 0.7837,                0.39517,                0.94529,               0.000562,               0.000562,               0.000562
                    289,                0.71848,                0.38093,                0.89142,                0.93713,                0.87652,                   0.94,                0.72353,                0.78402,                0.39513,                0.94543,               0.000529,               0.000529,               0.000529
                    290,                0.72764,                0.38364,                0.89581,                0.93739,                0.87652,                0.94014,                 0.7242,                0.78347,                0.39515,                0.94521,               0.000496,               0.000496,               0.000496
                    291,                0.72907,                0.38296,                0.88962,                0.93764,                0.87678,                0.94023,                0.72409,                0.78323,                0.39481,                0.94532,               0.000463,               0.000463,               0.000463
                    292,                 0.7222,                0.38399,                0.88898,                0.93767,                0.87731,                0.94051,                0.72382,                0.78273,                0.39504,                0.94516,                0.00043,                0.00043,                0.00043
                    293,                0.72353,                0.38197,                0.89039,                0.93737,                0.87726,                0.94049,                0.72406,                0.78324,                0.39501,                0.94517,               0.000397,               0.000397,               0.000397
                    294,                0.72021,                0.38245,                0.89151,                0.93706,                0.87702,                0.94042,                0.72409,                0.78266,                0.39518,                0.94505,               0.000364,               0.000364,               0.000364
                    295,                0.71999,                0.38089,                0.89698,                  0.937,                0.87612,                0.94012,                 0.7239,                0.78276,                0.39494,                0.94492,               0.000331,               0.000331,               0.000331
                    296,                 0.7206,                 0.3834,                0.89418,                0.93702,                0.87642,                0.94017,                0.72424,                0.78256,                0.39468,                0.94483,               0.000298,               0.000298,               0.000298
                    297,                0.71725,                0.37921,                0.89087,                  0.937,                0.87625,                0.93995,                0.72475,                0.78195,                0.39426,                0.94475,               0.000265,               0.000265,               0.000265
                    298,                0.70885,                0.37474,                0.88875,                0.93738,                0.87623,                0.94013,                0.72476,                0.78177,                 0.3949,                0.94463,               0.000232,               0.000232,               0.000232
                    299,                 0.7128,                0.37835,                0.88981,                0.93752,                0.87623,                0.93976,                 0.7245,                0.78163,                0.39453,                0.94468,               0.000199,               0.000199,               0.000199
                    300,                0.70413,                0.37194,                0.88527,                 0.9373,                0.87623,                 0.9394,                0.72453,                 0.7813,                0.39431,                0.94478,               0.000166,               0.000166,               0.000166
