                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    150,                  0.926,                0.48117,                0.93833,                 0.9285,                0.85689,                0.93272,                0.69915,                0.89349,                0.42909,                 0.9542,               0.005116,               0.005116,               0.005116
                    151,                0.91193,                0.47573,                0.93946,                0.92452,                0.86008,                0.93222,                0.69772,                0.89803,                0.42923,                 0.9572,               0.005083,               0.005083,               0.005083
                    152,                0.92411,                0.48292,                0.93368,                0.92466,                0.86046,                0.93215,                0.70217,                0.88924,                 0.4273,                 0.9545,                0.00505,                0.00505,                0.00505
                    153,                0.91161,                 0.4753,                0.93895,                0.92321,                0.86135,                 0.9302,                0.70065,                0.89579,                0.42869,                0.95578,               0.005017,               0.005017,               0.005017
                    154,                0.92204,                0.48096,                0.94091,                0.92405,                0.85927,                0.93124,                0.70048,                0.89705,                0.42911,                0.95639,               0.004984,               0.004984,               0.004984
                    155,                 0.9007,                0.47498,                 0.9351,                0.92351,                0.85927,                0.93309,                0.69962,                0.90151,                0.42957,                0.95703,               0.004951,               0.004951,               0.004951
                    156,                0.91436,                0.48204,                0.93901,                0.92858,                0.85689,                0.93344,                0.70193,                 0.8959,                0.42636,                0.95635,               0.004918,               0.004918,               0.004918
                    157,                0.91209,                0.47079,                 0.9283,                0.93392,                0.85787,                0.93499,                0.70401,                0.89117,                0.42668,                0.95545,               0.004885,               0.004885,               0.004885
                    158,                0.91831,                0.47313,                0.93675,                0.93614,                0.85719,                 0.9364,                0.70442,                0.89259,                0.42639,                0.95584,               0.004852,               0.004852,               0.004852
                    159,                0.89605,                0.47437,                0.93169,                0.92745,                0.86341,                0.93548,                 0.7051,                0.88968,                0.42302,                0.95349,               0.004819,               0.004819,               0.004819
