                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
202,0.65693,0.4448,0.92828,0.93979,0.86195,0.93934,0.71164,0.65395,0.41216,0.95015,0.003367,0.003367,0.003367
203,0.63761,0.43663,0.93021,0.93967,0.8619,0.93902,0.71167,0.65412,0.41139,0.95009,0.003334,0.003334,0.003334
204,0.64848,0.43758,0.92636,0.93698,0.86433,0.93882,0.71196,0.65513,0.41188,0.94989,0.003301,0.003301,0.003301
205,0.65231,0.44276,0.9246,0.93521,0.86403,0.93812,0.71176,0.65497,0.41199,0.94984,0.003268,0.003268,0.003268
206,0.65175,0.43813,0.92795,0.93974,0.86165,0.93843,0.71147,0.65708,0.41251,0.9507,0.003235,0.003235,0.003235
207,0.64672,0.43545,0.92209,0.94167,0.85867,0.93833,0.71158,0.65669,0.41232,0.95023,0.003202,0.003202,0.003202
208,0.64256,0.43369,0.92185,0.94165,0.85986,0.93851,0.7116,0.65626,0.41136,0.94949,0.003169,0.003169,0.003169
209,0.65613,0.43703,0.92192,0.94137,0.85993,0.93832,0.71163,0.65726,0.4116,0.94946,0.003136,0.003136,0.003136
210,0.63611,0.43248,0.92052,0.94109,0.86035,0.93875,0.71202,0.6572,0.41138,0.94917,0.003103,0.003103,0.003103
211,0.64075,0.431,0.91934,0.94035,0.85986,0.93871,0.71241,0.65702,0.41078,0.94865,0.00307,0.00307,0.00307
212,0.65013,0.43365,0.92221,0.94028,0.85838,0.93884,0.71245,0.65748,0.41086,0.94889,0.003037,0.003037,0.003037
213,0.63981,0.4312,0.92122,0.94133,0.85867,0.9381,0.71328,0.6576,0.41091,0.94878,0.003004,0.003004,0.003004
214,0.63236,0.42641,0.92234,0.94182,0.8574,0.93859,0.71311,0.65826,0.41058,0.949,0.002971,0.002971,0.002971
215,0.65004,0.43573,0.92684,0.94171,0.8556,0.93861,0.71343,0.66019,0.41101,0.94955,0.002938,0.002938,0.002938
216,0.65027,0.43448,0.92417,0.94468,0.85364,0.93881,0.71343,0.66068,0.4105,0.9498,0.002905,0.002905,0.002905
217,0.6496,0.43334,0.91734,0.94345,0.85481,0.93937,0.71341,0.66159,0.41023,0.94972,0.002872,0.002872,0.002872
218,0.64125,0.42853,0.91437,0.9254,0.87104,0.93909,0.71301,0.66288,0.40931,0.9498,0.002839,0.002839,0.002839
219,0.65329,0.43215,0.92984,0.92713,0.87206,0.93966,0.71276,0.66399,0.4098,0.94981,0.002806,0.002806,0.002806
220,0.6441,0.42951,0.92283,0.9246,0.87198,0.93986,0.71301,0.66428,0.40925,0.94902,0.002773,0.002773,0.002773
221,0.64462,0.42943,0.91819,0.94071,0.85918,0.93969,0.71367,0.66522,0.40894,0.94899,0.00274,0.00274,0.00274
222,0.63191,0.42063,0.91859,0.94031,0.85767,0.93978,0.71334,0.66694,0.40876,0.94918,0.002707,0.002707,0.002707
223,0.65058,0.43029,0.92064,0.94329,0.85659,0.94011,0.71382,0.66735,0.40807,0.94937,0.002674,0.002674,0.002674
224,0.64642,0.42808,0.9169,0.94092,0.85767,0.94057,0.71375,0.66779,0.40792,0.94936,0.002641,0.002641,0.002641
225,0.63484,0.42356,0.91174,0.94236,0.85719,0.94056,0.71381,0.66949,0.40798,0.94963,0.002608,0.002608,0.002608
226,0.6408,0.42504,0.92402,0.94364,0.8569,0.94039,0.71401,0.67071,0.40819,0.95032,0.002575,0.002575,0.002575
227,0.64518,0.42533,0.91965,0.94145,0.85719,0.94062,0.71418,0.67066,0.40823,0.95004,0.002542,0.002542,0.002542
228,0.63505,0.42446,0.91859,0.9412,0.85728,0.94023,0.71505,0.67193,0.40835,0.95008,0.002509,0.002509,0.002509
229,0.63278,0.42307,0.91656,0.94241,0.85697,0.9405,0.71432,0.67244,0.40796,0.94984,0.002476,0.002476,0.002476
230,0.65582,0.43075,0.91915,0.9418,0.85696,0.94065,0.71397,0.67289,0.4077,0.94993,0.002443,0.002443,0.002443
231,0.63819,0.41899,0.91659,0.94192,0.85689,0.9408,0.71458,0.67338,0.40761,0.94983,0.00241,0.00241,0.00241
232,0.65443,0.42467,0.91424,0.94301,0.85662,0.94084,0.71502,0.67322,0.40686,0.94956,0.002377,0.002377,0.002377
233,0.64122,0.41864,0.91333,0.94244,0.85737,0.94101,0.71546,0.67481,0.4071,0.94986,0.002344,0.002344,0.002344
234,0.64572,0.41922,0.91399,0.94247,0.85927,0.94115,0.71558,0.67552,0.40705,0.94995,0.002311,0.002311,0.002311
235,0.64677,0.42076,0.91631,0.94276,0.85752,0.94106,0.71587,0.67649,0.40754,0.94997,0.002278,0.002278,0.002278
236,0.63805,0.41491,0.91569,0.94251,0.85842,0.94072,0.71611,0.67737,0.40758,0.95007,0.002245,0.002245,0.002245
237,0.64588,0.41424,0.91105,0.94242,0.85778,0.94078,0.71694,0.67739,0.40684,0.94985,0.002212,0.002212,0.002212
238,0.64291,0.4172,0.9143,0.94126,0.85813,0.9408,0.71686,0.6786,0.40624,0.94978,0.002179,0.002179,0.002179
239,0.64373,0.42089,0.91352,0.93827,0.8593,0.94079,0.71711,0.67875,0.40599,0.94967,0.002146,0.002146,0.002146
240,0.64149,0.42139,0.91438,0.94064,0.85811,0.94048,0.7165,0.67939,0.40595,0.94965,0.002113,0.002113,0.002113
241,0.63498,0.41508,0.91477,0.94156,0.85809,0.94086,0.71712,0.68006,0.40568,0.94964,0.00208,0.00208,0.00208
242,0.639,0.41323,0.90882,0.93802,0.86005,0.94041,0.71643,0.68096,0.40507,0.94969,0.002047,0.002047,0.002047
243,0.63216,0.41445,0.91509,0.93636,0.86105,0.94053,0.71704,0.68066,0.40508,0.94958,0.002014,0.002014,0.002014
244,0.65109,0.41574,0.91419,0.93661,0.86163,0.94055,0.71719,0.68174,0.4044,0.94959,0.001981,0.001981,0.001981
245,0.6461,0.41991,0.91774,0.94141,0.85808,0.94063,0.7176,0.68191,0.40452,0.94951,0.001948,0.001948,0.001948
246,0.63742,0.40962,0.914,0.94219,0.85836,0.94092,0.71739,0.68208,0.40464,0.94925,0.001915,0.001915,0.001915
247,0.64402,0.41302,0.91317,0.94316,0.85838,0.94104,0.71787,0.68311,0.40473,0.94926,0.001882,0.001882,0.001882
248,0.6359,0.41226,0.91033,0.94534,0.85425,0.941,0.71801,0.68364,0.40474,0.94917,0.001849,0.001849,0.001849
249,0.63418,0.41142,0.91333,0.94421,0.85604,0.9412,0.71837,0.68406,0.40458,0.94904,0.001816,0.001816,0.001816
250,0.63991,0.41238,0.91082,0.94254,0.85897,0.94101,0.71852,0.68487,0.40436,0.94918,0.001783,0.001783,0.001783
251,0.6446,0.41016,0.90855,0.94375,0.856,0.94077,0.71866,0.68505,0.40459,0.94895,0.00175,0.00175,0.00175
252,0.63127,0.40307,0.91061,0.94375,0.856,0.94127,0.71913,0.68565,0.40404,0.94881,0.001717,0.001717,0.001717
253,0.62533,0.40403,0.91015,0.92634,0.87028,0.9415,0.71905,0.68623,0.40403,0.94869,0.001684,0.001684,0.001684
254,0.63981,0.41076,0.91087,0.92659,0.87126,0.94146,0.71912,0.68778,0.40401,0.94907,0.001651,0.001651,0.001651
255,0.63888,0.41025,0.91258,0.92567,0.87206,0.94169,0.71935,0.68862,0.4043,0.94914,0.001618,0.001618,0.001618
256,0.62379,0.40054,0.91134,0.92538,0.87206,0.94181,0.7194,0.68971,0.40408,0.94909,0.001585,0.001585,0.001585
257,0.64849,0.40606,0.90795,0.92749,0.87155,0.94174,0.71961,0.69071,0.40438,0.94934,0.001552,0.001552,0.001552
258,0.62872,0.40138,0.90743,0.92681,0.87147,0.94129,0.72015,0.69217,0.40459,0.94955,0.001519,0.001519,0.001519
259,0.6349,0.407,0.91206,0.92538,0.87176,0.94121,0.7198,0.69306,0.4045,0.94942,0.001486,0.001486,0.001486
260,0.64146,0.40495,0.91205,0.92535,0.87147,0.9413,0.72007,0.6932,0.40484,0.9492,0.001453,0.001453,0.001453
261,0.62298,0.3997,0.9043,0.92627,0.87086,0.94177,0.72004,0.69442,0.40444,0.94916,0.00142,0.00142,0.00142
262,0.62719,0.4018,0.90498,0.92806,0.86968,0.94193,0.71996,0.69432,0.40472,0.94907,0.001387,0.001387,0.001387
263,0.63656,0.40465,0.90515,0.92704,0.86956,0.94185,0.72003,0.69525,0.40423,0.9492,0.001354,0.001354,0.001354
264,0.64397,0.40711,0.90854,0.92722,0.86806,0.94161,0.72022,0.69544,0.40445,0.94887,0.001321,0.001321,0.001321
265,0.63587,0.40171,0.90515,0.9271,0.86849,0.9419,0.71991,0.69639,0.40432,0.94892,0.001288,0.001288,0.001288
266,0.62364,0.39582,0.90855,0.92623,0.86879,0.94188,0.72002,0.69687,0.4043,0.94877,0.001255,0.001255,0.001255
267,0.62506,0.39276,0.9012,0.92605,0.87028,0.94191,0.7199,0.69724,0.40409,0.94868,0.001222,0.001222,0.001222
268,0.63134,0.4014,0.89836,0.92643,0.86925,0.9418,0.71965,0.69854,0.40436,0.94895,0.001189,0.001189,0.001189
269,0.6342,0.39967,0.90632,0.92731,0.86925,0.94191,0.71966,0.69915,0.40442,0.94875,0.001156,0.001156,0.001156
270,0.62344,0.39617,0.90302,0.92646,0.86955,0.94183,0.72011,0.69969,0.40447,0.94869,0.001123,0.001123,0.001123
271,0.63056,0.39596,0.90397,0.92704,0.86954,0.94191,0.72051,0.70039,0.40445,0.94877,0.00109,0.00109,0.00109
272,0.63948,0.40109,0.90312,0.92663,0.86998,0.94182,0.72033,0.70136,0.40417,0.94918,0.001057,0.001057,0.001057
273,0.62403,0.39655,0.90342,0.94479,0.85545,0.94167,0.72053,0.70188,0.40427,0.94922,0.001024,0.001024,0.001024
274,0.62249,0.3966,0.90751,0.94414,0.85485,0.94161,0.72043,0.70237,0.40408,0.9493,0.000991,0.000991,0.000991
275,0.62467,0.39302,0.90108,0.94473,0.85481,0.9417,0.72029,0.70363,0.40409,0.94945,0.000958,0.000958,0.000958
276,0.63207,0.39666,0.90017,0.94448,0.85541,0.94179,0.72032,0.70408,0.40421,0.94937,0.000925,0.000925,0.000925
277,0.6275,0.39446,0.89799,0.94384,0.85511,0.94171,0.71972,0.70486,0.40417,0.94928,0.000892,0.000892,0.000892
278,0.62543,0.39345,0.90256,0.94384,0.85511,0.9418,0.71969,0.70573,0.40472,0.94937,0.000859,0.000859,0.000859
279,0.61923,0.39023,0.89806,0.94356,0.8557,0.94183,0.71988,0.70639,0.40465,0.94937,0.000826,0.000826,0.000826
280,0.62152,0.39096,0.9,0.92872,0.86829,0.94196,0.72003,0.70673,0.40474,0.94917,0.000793,0.000793,0.000793
281,0.64079,0.39641,0.90174,0.92843,0.8684,0.94207,0.7198,0.70771,0.40472,0.94925,0.00076,0.00076,0.00076
282,0.61094,0.38789,0.89845,0.92874,0.8679,0.94205,0.71976,0.70902,0.40481,0.94969,0.000727,0.000727,0.000727
283,0.62301,0.38868,0.89791,0.92716,0.86819,0.94194,0.72003,0.70928,0.40533,0.94946,0.000694,0.000694,0.000694
284,0.63223,0.39369,0.90271,0.92839,0.86796,0.94196,0.71976,0.71035,0.40493,0.94954,0.000661,0.000661,0.000661
285,0.60947,0.38709,0.90301,0.92894,0.86735,0.94189,0.72004,0.71086,0.40542,0.94948,0.000628,0.000628,0.000628
286,0.62521,0.38653,0.9007,0.92865,0.86739,0.94194,0.71984,0.7111,0.40573,0.94938,0.000595,0.000595,0.000595
287,0.60982,0.38389,0.89375,0.92924,0.86743,0.94215,0.72013,0.71227,0.40596,0.9496,0.000562,0.000562,0.000562
288,0.62441,0.38713,0.90132,0.93101,0.86727,0.94207,0.71995,0.71274,0.40531,0.94942,0.000529,0.000529,0.000529
289,0.61627,0.38484,0.89615,0.93241,0.86607,0.94213,0.71981,0.71412,0.4057,0.94979,0.000496,0.000496,0.000496
290,0.61745,0.38685,0.90072,0.92786,0.86862,0.94211,0.7198,0.71422,0.40535,0.94968,0.000463,0.000463,0.000463
291,0.61969,0.38309,0.89675,0.93192,0.86611,0.94193,0.71978,0.71519,0.40565,0.94966,0.00043,0.00043,0.00043
292,0.61223,0.38325,0.8943,0.93195,0.86671,0.94199,0.71981,0.7153,0.40591,0.94961,0.000397,0.000397,0.000397
293,0.62829,0.3884,0.89767,0.93186,0.86661,0.94198,0.71951,0.71627,0.40629,0.94978,0.000364,0.000364,0.000364
294,0.61777,0.3821,0.89895,0.93197,0.86641,0.94199,0.71991,0.71713,0.4059,0.94981,0.000331,0.000331,0.000331
295,0.59908,0.37753,0.89278,0.93178,0.86641,0.94201,0.71953,0.71779,0.40625,0.94985,0.000298,0.000298,0.000298
296,0.626,0.38395,0.89388,0.93128,0.8669,0.94212,0.7198,0.71829,0.40598,0.94988,0.000265,0.000265,0.000265
297,0.63375,0.38778,0.89571,0.9284,0.86802,0.94204,0.71995,0.71905,0.40607,0.94989,0.000232,0.000232,0.000232
298,0.62369,0.3843,0.89239,0.9287,0.86815,0.94201,0.71976,0.71952,0.40631,0.94985,0.000199,0.000199,0.000199
299,0.61991,0.37969,0.89425,0.9282,0.86934,0.94197,0.72031,0.72061,0.40631,0.94993,0.000166,0.000166,0.000166
300,0.61607,0.38313,0.896,0.92858,0.86968,0.94206,0.72021,0.72026,0.40637,0.94991,0.000133,0.000133,0.000133
