                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     58,                0.97137,                0.58451,                  1.003,                0.90903,                0.79322,                 0.9009,                0.65223,                0.90407,                0.53326,                0.98947,               0.008152,               0.008152,               0.008152
                     59,                 0.9613,                0.58377,                0.99145,                0.91796,                0.82228,                0.90469,                0.65094,                0.90726,                0.51416,                0.99151,               0.008119,               0.008119,               0.008119
                     60,                0.95992,                0.58208,                0.99508,                0.89668,                0.82884,                0.91095,                0.65055,                 0.9066,                0.50621,                0.99116,               0.008086,               0.008086,               0.008086
                     61,                0.97405,                0.59192,                0.99898,                0.91291,                0.80125,                0.90053,                0.62995,                0.96694,                0.52915,                 1.0143,               0.008053,               0.008053,               0.008053
                     62,                0.95613,                0.58233,                 0.9931,                0.90712,                 0.8313,                0.91322,                0.65304,                0.91414,                0.50992,                0.98475,                0.00802,                0.00802,                0.00802
                     63,                0.94041,                0.56536,                0.97966,                0.91108,                 0.8197,                0.90766,                0.64135,                0.95369,                0.51347,                0.99845,               0.007987,               0.007987,               0.007987
                     64,                 0.9536,                0.58056,                0.99418,                0.90573,                0.81018,                 0.9041,                0.63854,                0.93795,                0.51668,                      1,               0.007954,               0.007954,               0.007954
                     65,                0.95262,                0.57481,                0.99466,                0.91523,                0.81591,                0.90771,                0.65048,                0.92127,                0.50541,                0.99043,               0.007921,               0.007921,               0.007921
                     66,                0.94567,                0.56698,                0.98754,                0.91698,                0.81831,                 0.9107,                0.65523,                0.91052,                0.50296,                0.99273,               0.007888,               0.007888,               0.007888
                     67,                  0.945,                0.56861,                0.99122,                0.90352,                0.80601,                0.89918,                0.62446,                0.97493,                0.52711,                 1.0095,               0.007855,               0.007855,               0.007855
                     68,                0.95415,                0.57335,                0.99349,                0.90717,                0.82871,                0.91075,                0.65729,                0.89129,                0.49879,                0.98677,               0.007822,               0.007822,               0.007822
                     69,                0.94643,                0.56525,                0.99452,                0.91692,                0.81672,                0.90644,                 0.6521,                0.91874,                0.50577,                0.99575,               0.007789,               0.007789,               0.007789
                     70,                 0.9539,                0.57265,                 1.0018,                0.90835,                0.83606,                0.91506,                0.65587,                0.90717,                0.49052,                 0.9838,               0.007756,               0.007756,               0.007756
                     71,                0.92783,                0.55765,                0.98356,                0.91434,                0.82148,                0.91132,                0.66765,                0.86773,                0.49329,                0.97699,               0.007723,               0.007723,               0.007723
                     72,                0.94022,                0.55731,                0.98275,                0.90015,                0.82148,                0.90841,                0.63949,                0.94363,                0.50337,                0.99357,                0.00769,                0.00769,                0.00769
                     73,                0.94652,                0.56152,                0.98921,                0.92575,                0.81494,                 0.9135,                0.65917,                0.90591,                0.49314,                0.98678,               0.007657,               0.007657,               0.007657
                     74,                0.94232,                0.55489,                0.98595,                0.91596,                0.82356,                0.91554,                0.66641,                0.88741,                0.48614,                0.98048,               0.007624,               0.007624,               0.007624
                     75,                0.93555,                0.55771,                 0.9856,                0.91759,                0.82486,                0.91552,                0.65747,                0.90182,                0.49074,                0.98527,               0.007591,               0.007591,               0.007591
                     76,                0.93574,                0.56741,                0.98891,                0.91075,                0.83279,                0.91386,                0.66947,                0.88161,                0.48804,                0.97999,               0.007558,               0.007558,               0.007558
                     77,                0.93037,                0.55262,                 0.9827,                0.91552,                0.82178,                0.91001,                0.64865,                0.92842,                0.49243,                0.99256,               0.007525,               0.007525,               0.007525
                     78,                0.93565,                0.55712,                0.98045,                0.92868,                0.81166,                0.91277,                0.65766,                0.91642,                0.49664,                0.98485,               0.007492,               0.007492,               0.007492
                     79,                0.92994,                0.55464,                0.98551,                0.90796,                0.82473,                0.91028,                 0.6593,                0.90755,                0.49612,                0.98417,               0.007459,               0.007459,               0.007459
                     80,                0.92024,                0.54924,                0.98308,                0.92484,                0.83844,                0.91966,                0.67102,                0.88979,                0.48448,                0.97556,               0.007426,               0.007426,               0.007426
                     81,                0.92808,                 0.5481,                0.97781,                0.92693,                0.83249,                0.92119,                0.67282,                0.86409,                0.47471,                0.97236,               0.007393,               0.007393,               0.007393
                     82,                0.93697,                0.55347,                0.97823,                0.92286,                 0.8329,                0.91635,                0.67333,                0.86953,                0.47522,                0.97367,                0.00736,                0.00736,                0.00736
                     83,                 0.9295,                0.54981,                0.98811,                0.92455,                0.83496,                0.91826,                 0.6728,                0.87884,                0.48281,                0.97498,               0.007327,               0.007327,               0.007327
                     84,                0.91868,                0.54262,                 0.9778,                0.91701,                0.83071,                0.91549,                0.66125,                0.90517,                0.48072,                0.98236,               0.007294,               0.007294,               0.007294
                     85,                0.92718,                0.54475,                0.98353,                0.91805,                0.82237,                0.91472,                0.66404,                0.88286,                0.48206,                0.97681,               0.007261,               0.007261,               0.007261
                     86,                0.92328,                0.54132,                0.97328,                0.91799,                0.82297,                 0.9171,                0.66671,                0.87634,                0.47518,                0.97108,               0.007228,               0.007228,               0.007228
                     87,                0.92379,                0.53978,                0.97915,                0.92434,                0.82505,                0.92061,                0.66673,                0.89975,                 0.4831,                0.98357,               0.007195,               0.007195,               0.007195
                     88,                0.92517,                0.54667,                0.98179,                0.91764,                0.83755,                0.92096,                0.67629,                0.85354,                0.47105,                0.96565,               0.007162,               0.007162,               0.007162
                     89,                0.90785,                0.52511,                0.96753,                0.91874,                0.83368,                0.91861,                0.67298,                0.87052,                0.47372,                0.97361,               0.007129,               0.007129,               0.007129
                     90,                0.91729,                0.53353,                0.97417,                 0.9192,                0.83695,                0.91969,                0.66736,                0.89698,                0.47456,                0.97836,               0.007096,               0.007096,               0.007096
                     91,                0.89851,                0.52681,                0.96772,                0.91089,                0.83725,                0.92033,                0.67726,                0.86416,                0.46939,                 0.9711,               0.007063,               0.007063,               0.007063
                     92,                0.92465,                0.54207,                0.97687,                0.91381,                 0.8432,                0.91763,                0.67023,                0.89283,                0.47775,                0.98798,                0.00703,                0.00703,                0.00703
                     93,                0.91784,                0.53384,                0.97141,                0.92639,                0.84618,                0.92423,                0.67807,                0.86851,                0.46444,                0.97352,               0.006997,               0.006997,               0.006997
                     94,                0.90648,                0.53431,                0.97262,                0.93043,                 0.8319,                0.91847,                0.67158,                0.88721,                0.46763,                   0.98,               0.006964,               0.006964,               0.006964
                     95,                0.90206,                 0.5266,                 0.9717,                 0.9108,                0.84766,                0.92068,                0.68085,                0.85729,                0.46469,                0.96992,               0.006931,               0.006931,               0.006931
                     96,                0.92617,                0.53738,                0.97592,                0.91861,                0.84619,                0.92179,                0.68069,                0.86092,                0.45782,                0.97016,               0.006898,               0.006898,               0.006898
                     97,                0.89892,                0.52146,                0.97045,                0.91394,                0.84469,                0.91891,                0.67682,                0.86986,                0.46202,                 0.9782,               0.006865,               0.006865,               0.006865
                     98,                0.89969,                0.52548,                0.96902,                0.92191,                0.84142,                0.92268,                0.68076,                0.85343,                0.46284,                0.96708,               0.006832,               0.006832,               0.006832
                     99,                0.88804,                0.51869,                0.96143,                 0.9232,                0.83666,                0.92501,                0.68224,                0.85664,                0.45999,                0.96694,               0.006799,               0.006799,               0.006799
                    100,                0.90476,                0.51865,                0.96416,                0.91378,                 0.8432,                0.92302,                0.68254,                0.85351,                0.45628,                0.96995,               0.006766,               0.006766,               0.006766
                    101,                0.90002,                0.52128,                0.97342,                0.92081,                0.84412,                0.92251,                0.67739,                0.87807,                0.46377,                0.97327,               0.006733,               0.006733,               0.006733
                    102,                0.90736,                0.51859,                0.96876,                0.92484,                0.84409,                 0.9228,                 0.6755,                0.87322,                 0.4545,                0.97216,                 0.0067,                 0.0067,                 0.0067
                    103,                0.89456,                0.52214,                0.96676,                0.93015,                0.83992,                0.92411,                0.68477,                0.85082,                0.45252,                0.96529,               0.006667,               0.006667,               0.006667
                    104,                0.89559,                0.52108,                  0.967,                0.92573,                0.83695,                0.92183,                0.68377,                0.85091,                0.45421,                0.96197,               0.006634,               0.006634,               0.006634
                    105,                0.88984,                0.51479,                0.96828,                0.91894,                0.84766,                0.92333,                0.67974,                0.85507,                0.45416,                0.96455,               0.006601,               0.006601,               0.006601
                    106,                0.88907,                0.51899,                0.96004,                0.92523,                 0.8319,                0.92341,                0.66687,                0.89201,                0.46147,                0.97645,               0.006568,               0.006568,               0.006568
                    107,                0.88442,                0.50547,                0.95562,                0.91934,                0.84112,                0.92368,                0.68545,                0.84765,                 0.4516,                0.96511,               0.006535,               0.006535,               0.006535
                    108,                0.88682,                0.51519,                0.96419,                0.93501,                0.82621,                0.92394,                0.68339,                0.86378,                0.45795,                0.96709,               0.006502,               0.006502,               0.006502
                    109,                0.88752,                0.51537,                0.96116,                0.92501,                0.84777,                0.92895,                 0.6957,                0.83435,                0.44616,                0.95959,               0.006469,               0.006469,               0.006469
                    110,                0.89496,                0.51587,                0.96438,                0.93205,                0.83993,                0.92623,                0.68634,                0.85775,                0.44949,                0.96699,               0.006436,               0.006436,               0.006436
                    111,                0.89696,                0.51719,                0.96725,                0.92679,                0.85128,                0.92822,                0.69127,                0.84039,                  0.446,                0.96326,               0.006403,               0.006403,               0.006403
                    112,                0.89577,                0.50922,                0.95775,                0.92005,                 0.8491,                0.92643,                 0.6956,                0.82598,                0.44589,                0.96022,                0.00637,                0.00637,                0.00637
                    113,                0.88442,                 0.5058,                  0.959,                0.93821,                0.83129,                0.92567,                0.68688,                0.85262,                0.44899,                0.96508,               0.006337,               0.006337,               0.006337
                    114,                0.88207,                0.51289,                0.96217,                0.92473,                0.84766,                0.92641,                0.68605,                0.85341,                0.44818,                0.96546,               0.006304,               0.006304,               0.006304
