                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    161,                0.84809,                0.46637,                0.94302,                0.93739,                0.85242,                0.93099,                0.70295,                0.81955,                0.41595,                0.95419,               0.004753,               0.004753,               0.004753
                    162,                0.83532,                0.46749,                0.93827,                 0.9431,                0.84822,                0.93214,                0.70448,                0.81643,                0.41533,                0.95349,                0.00472,                0.00472,                0.00472
                    163,                0.84535,                 0.4616,                0.93401,                0.94001,                0.85311,                0.93284,                0.70556,                0.81322,                0.41441,                0.95257,               0.004687,               0.004687,               0.004687
                    164,                0.83615,                0.46702,                0.93139,                0.92929,                 0.8602,                0.93396,                0.70751,                0.80993,                0.41259,                0.95097,               0.004654,               0.004654,               0.004654
                    165,                0.83177,                0.45757,                0.93394,                0.93725,                 0.8554,                 0.9332,                0.70841,                 0.8087,                0.41085,                0.95085,               0.004621,               0.004621,               0.004621
                    166,                 0.8403,                 0.4644,                0.92822,                0.93626,                0.85748,                0.93435,                0.70706,                0.80847,                0.41142,                0.95157,               0.004588,               0.004588,               0.004588
                    167,                0.82933,                 0.4554,                0.93441,                0.93855,                0.85808,                0.93427,                0.70753,                0.80764,                0.41076,                0.95028,               0.004555,               0.004555,               0.004555
                    168,                 0.8321,                0.45814,                0.93637,                0.93404,                0.86195,                0.93502,                 0.7076,                0.80925,                0.41138,                0.95061,               0.004522,               0.004522,               0.004522
                    169,                0.84191,                 0.4639,                0.93859,                 0.9386,                0.86195,                 0.9346,                0.70869,                0.80679,                0.41182,                0.94993,               0.004489,               0.004489,               0.004489
                    170,                0.85126,                   0.47,                0.93865,                0.93515,                0.86046,                0.93379,                0.70882,                 0.8062,                0.41273,                0.95026,               0.004456,               0.004456,               0.004456
                    171,                0.83315,                0.46007,                0.93697,                 0.9322,                0.86316,                0.93476,                0.70911,                0.80576,                0.41136,                0.94963,               0.004423,               0.004423,               0.004423
                    172,                0.84168,                0.46532,                0.93681,                0.93679,                0.85984,                0.93354,                0.71005,                0.80467,                0.41173,                0.94875,                0.00439,                0.00439,                0.00439
                    173,                0.83999,                0.46294,                0.94618,                0.93749,                0.86114,                0.93333,                0.70867,                0.80598,                0.41179,                0.94862,               0.004357,               0.004357,               0.004357
                    174,                0.83918,                0.46248,                0.93582,                0.93687,                0.86107,                0.93374,                  0.708,                0.80706,                0.41123,                0.94826,               0.004324,               0.004324,               0.004324
                    175,                0.81103,                0.45274,                0.92908,                0.93829,                0.85949,                0.93376,                0.70756,                0.80599,                0.41129,                0.94809,               0.004291,               0.004291,               0.004291
                    176,                0.83868,                0.46201,                0.93429,                0.93768,                0.86135,                0.93371,                0.70837,                0.80536,                0.41141,                0.94814,               0.004258,               0.004258,               0.004258
                    177,                 0.8248,                0.45375,                0.93528,                0.93528,                0.86046,                0.93408,                0.70914,                0.80303,                0.41064,                0.94714,               0.004225,               0.004225,               0.004225
                    178,                0.82503,                0.45541,                0.93608,                0.93566,                0.85838,                0.93398,                 0.7095,                0.80119,                0.40986,                0.94633,               0.004192,               0.004192,               0.004192
                    179,                 0.8154,                 0.4471,                0.92687,                0.94234,                0.85391,                0.93415,                0.71008,                0.80158,                0.41004,                0.94587,               0.004159,               0.004159,               0.004159
                    180,                0.82604,                0.45393,                0.92492,                0.93819,                0.85689,                0.93405,                0.70991,                0.80154,                0.40813,                0.94648,               0.004126,               0.004126,               0.004126
                    181,                0.82349,                0.45117,                0.93289,                0.93793,                0.85719,                0.93352,                0.70941,                0.80161,                0.40839,                0.94651,               0.004093,               0.004093,               0.004093
                    182,                0.83664,                0.46001,                0.93693,                0.93988,                 0.8554,                0.93373,                0.71021,                0.80204,                0.40849,                0.94582,                0.00406,                0.00406,                0.00406
                    183,                 0.8085,                0.45004,                0.92497,                0.94249,                0.85328,                0.93441,                0.70978,                0.80197,                0.40793,                0.94592,               0.004027,               0.004027,               0.004027
                    184,                0.81051,                0.44282,                  0.926,                0.94461,                0.85237,                0.93386,                0.71005,                0.80214,                0.40734,                0.94618,               0.003994,               0.003994,               0.003994
                    185,                0.82598,                0.45094,                0.92889,                 0.9452,                0.85064,                0.93322,                0.70994,                0.80112,                0.40834,                0.94585,               0.003961,               0.003961,               0.003961
                    186,                0.81877,                0.44686,                0.92768,                0.94681,                0.85094,                0.93334,                0.71024,                0.79941,                 0.4088,                0.94583,               0.003928,               0.003928,               0.003928
                    187,                0.81626,                0.44711,                0.93233,                0.94493,                0.85094,                0.93315,                0.71074,                0.79963,                0.40831,                 0.9461,               0.003895,               0.003895,               0.003895
                    188,                0.81588,                0.44382,                0.93177,                0.93727,                0.85867,                0.93313,                0.71098,                0.79989,                0.40763,                 0.9463,               0.003862,               0.003862,               0.003862
                    189,                0.80252,                0.44154,                0.92569,                0.93759,                0.85867,                0.93356,                0.71124,                0.79731,                0.40709,                0.94481,               0.003829,               0.003829,               0.003829
                    190,                0.82318,                0.44414,                 0.9245,                0.93529,                0.86135,                0.93395,                0.71018,                0.79649,                0.40751,                0.94478,               0.003796,               0.003796,               0.003796
                    191,                0.80891,                0.43983,                0.92132,                0.93388,                0.86144,                0.93389,                0.71108,                 0.7959,                0.40748,                0.94447,               0.003763,               0.003763,               0.003763
                    192,                0.81963,                0.44841,                0.93279,                0.92971,                0.86462,                0.93333,                0.71229,                 0.7949,                0.40656,                0.94368,                0.00373,                0.00373,                0.00373
                    193,                0.79941,                0.43564,                0.91984,                0.92829,                0.86662,                0.93323,                0.71152,                0.79543,                0.40644,                  0.944,               0.003697,               0.003697,               0.003697
                    194,                 0.8108,                0.43949,                0.92752,                0.93251,                0.86492,                0.93346,                0.71213,                0.79499,                0.40703,                0.94379,               0.003664,               0.003664,               0.003664
                    195,                0.81411,                 0.4444,                0.92707,                0.93219,                0.86581,                0.93331,                0.71246,                0.79521,                0.40698,                0.94347,               0.003631,               0.003631,               0.003631
                    196,                0.81685,                 0.4461,                0.92763,                0.93724,                0.86202,                0.93331,                0.71288,                0.79558,                0.40685,                0.94361,               0.003598,               0.003598,               0.003598
                    197,                0.80126,                0.43766,                0.92718,                0.93882,                0.86293,                0.93421,                0.71338,                  0.795,                 0.4061,                0.94321,               0.003565,               0.003565,               0.003565
                    198,                0.82527,                0.44927,                0.92667,                0.93959,                0.86433,                0.93378,                0.71332,                0.79528,                0.40606,                0.94302,               0.003532,               0.003532,               0.003532
                    199,                0.80176,                0.43764,                0.92349,                0.93488,                0.86403,                0.93373,                0.71362,                0.79388,                0.40574,                0.94249,               0.003499,               0.003499,               0.003499
                    200,                0.80869,                 0.4417,                0.92385,                0.93443,                  0.865,                 0.9332,                0.71296,                0.79315,                 0.4063,                0.94207,               0.003466,               0.003466,               0.003466
                    201,                0.80486,                0.43655,                0.92417,                0.93268,                0.86561,                0.93305,                0.71252,                0.79401,                0.40762,                 0.9423,               0.003433,               0.003433,               0.003433
                    202,                0.80871,                0.43899,                0.91972,                 0.9319,                 0.8676,                0.93295,                0.71222,                0.79302,                0.40661,                0.94188,                 0.0034,                 0.0034,                 0.0034
                    203,                0.80388,                0.43372,                0.91888,                0.93361,                0.86611,                0.93382,                0.71189,                0.79252,                0.40569,                0.94137,               0.003367,               0.003367,               0.003367
                    204,                0.79897,                0.43258,                0.91831,                0.93172,                0.86671,                0.93369,                0.71279,                0.79217,                0.40629,                0.94122,               0.003334,               0.003334,               0.003334
                    205,                0.79597,                0.43419,                0.91978,                0.93266,                0.86671,                0.93327,                0.71314,                0.79344,                0.40595,                0.94152,               0.003301,               0.003301,               0.003301
                    206,                 0.8079,                0.44027,                0.92085,                0.93306,                0.86679,                0.93373,                0.71435,                0.79274,                0.40542,                0.94109,               0.003268,               0.003268,               0.003268
                    207,                0.79984,                0.43757,                0.92945,                 0.9343,                 0.8632,                0.93386,                0.71374,                0.79242,                0.40474,                0.94109,               0.003235,               0.003235,               0.003235
                    208,                0.79933,                0.43405,                0.92018,                0.93491,                 0.8633,                0.93335,                 0.7138,                0.79169,                0.40443,                 0.9407,               0.003202,               0.003202,               0.003202
                    209,                0.79893,                0.43287,                0.92204,                0.93865,                0.86076,                0.93375,                0.71351,                0.79109,                0.40367,                0.94089,               0.003169,               0.003169,               0.003169
                    210,                0.79427,                 0.4341,                0.92298,                0.93834,                0.86105,                0.93425,                0.71366,                0.79025,                0.40354,                0.94045,               0.003136,               0.003136,               0.003136
                    211,                0.78496,                0.42811,                0.91476,                0.93744,                0.86049,                0.93418,                0.71358,                0.79016,                0.40319,                0.93997,               0.003103,               0.003103,               0.003103
                    212,                 0.7929,                0.43088,                0.91651,                0.94294,                0.85689,                0.93474,                0.71372,                 0.7904,                0.40249,                0.93983,                0.00307,                0.00307,                0.00307
                    213,                0.79091,                 0.4298,                0.91696,                0.94272,                0.85696,                0.93507,                0.71337,                0.78972,                0.40303,                0.93961,               0.003037,               0.003037,               0.003037
                    214,                0.78658,                0.42379,                0.91307,                0.93302,                0.86581,                0.93526,                0.71372,                0.79041,                0.40297,                0.93988,               0.003004,               0.003004,               0.003004
                    215,                0.78098,                0.42205,                0.91123,                 0.9347,                0.86433,                0.93498,                 0.7138,                0.79062,                0.40309,                 0.9397,               0.002971,               0.002971,               0.002971
                    216,                0.79056,                0.43151,                0.92185,                0.93266,                0.86532,                0.93497,                 0.7136,                0.79138,                0.40213,                0.94005,               0.002938,               0.002938,               0.002938
                    217,                 0.7872,                0.42849,                0.92089,                0.93489,                0.86433,                0.93532,                0.71375,                 0.7911,                 0.4021,                0.93995,               0.002905,               0.002905,               0.002905
                    218,                0.78928,                0.42319,                0.91656,                0.93552,                0.86329,                0.93518,                0.71344,                0.79183,                0.40171,                0.93979,               0.002872,               0.002872,               0.002872
                    219,                0.77674,                0.41971,                0.91577,                0.93846,                0.86343,                0.93555,                0.71245,                0.79217,                0.40208,                0.93996,               0.002839,               0.002839,               0.002839
                    220,                 0.7917,                0.42769,                 0.9189,                0.93772,                0.86254,                0.93469,                0.71254,                0.79122,                0.40145,                0.93976,               0.002806,               0.002806,               0.002806
                    221,                0.76803,                0.41896,                 0.9111,                0.93617,                0.86403,                0.93484,                0.71289,                0.79102,                0.40189,                0.93941,               0.002773,               0.002773,               0.002773
                    222,                 0.7767,                0.41884,                0.91571,                0.93409,                0.86641,                0.93502,                0.71394,                0.79025,                0.40124,                0.93913,                0.00274,                0.00274,                0.00274
                    223,                0.78194,                0.42732,                0.91229,                 0.9335,                 0.8673,                0.93506,                0.71397,                0.79087,                0.40134,                0.93914,               0.002707,               0.002707,               0.002707
                    224,                0.78323,                0.42226,                 0.9144,                0.93108,                  0.867,                0.93489,                0.71402,                 0.7904,                0.40119,                0.93923,               0.002674,               0.002674,               0.002674
                    225,                0.78726,                 0.4227,                0.91179,                0.93255,                0.86581,                0.93429,                0.71407,                0.79059,                 0.4014,                0.93928,               0.002641,               0.002641,               0.002641
                    226,                 0.7747,                0.41677,                0.91618,                0.92961,                 0.8673,                0.93491,                0.71403,                0.79081,                0.40119,                0.93918,               0.002608,               0.002608,               0.002608
                    227,                0.77838,                0.41226,                0.90894,                0.93065,                0.86522,                0.93451,                0.71346,                0.79083,                0.40142,                0.93937,               0.002575,               0.002575,               0.002575
                    228,                0.78054,                0.42253,                0.91912,                0.93128,                0.86552,                0.93492,                0.71303,                0.79116,                0.40135,                0.93937,               0.002542,               0.002542,               0.002542
                    229,                 0.7756,                0.41733,                0.91375,                0.93087,                0.86542,                0.93525,                0.71358,                0.79121,                0.40169,                0.93947,               0.002509,               0.002509,               0.002509
                    230,                0.78041,                0.42079,                0.90742,                0.94051,                 0.8561,                0.93488,                 0.7138,                0.79101,                0.40158,                0.93964,               0.002476,               0.002476,               0.002476
                    231,                0.77026,                0.41804,                0.91257,                0.94002,                0.85806,                0.93501,                0.71424,                 0.7907,                0.40119,                0.93931,               0.002443,               0.002443,               0.002443
                    232,                0.78321,                0.41905,                0.91008,                 0.9397,                0.85771,                0.93485,                 0.7145,                0.79066,                0.40142,                0.93922,                0.00241,                0.00241,                0.00241
                    233,                0.77227,                0.41865,                0.91202,                0.94067,                0.85861,                0.93496,                0.71523,                0.78979,                0.40075,                0.93887,               0.002377,               0.002377,               0.002377
                    234,                 0.7731,                0.41555,                  0.913,                0.94098,                0.85861,                0.93511,                0.71519,                0.78969,                0.40049,                0.93899,               0.002344,               0.002344,               0.002344
                    235,                0.77158,                0.41631,                0.91368,                0.94156,                0.85804,                0.93602,                0.71541,                0.78955,                0.39991,                0.93895,               0.002311,               0.002311,               0.002311
                    236,                 0.7732,                0.41456,                0.91367,                0.94007,                0.85838,                 0.9355,                0.71529,                0.78897,                0.40043,                0.93882,               0.002278,               0.002278,               0.002278
                    237,                 0.7817,                0.41941,                0.90779,                0.93919,                0.85986,                 0.9355,                0.71557,                0.78857,                0.40036,                0.93879,               0.002245,               0.002245,               0.002245
                    238,                 0.7635,                0.41253,                0.90862,                0.93985,                0.86046,                0.93566,                 0.7153,                0.78837,                0.40066,                0.93886,               0.002212,               0.002212,               0.002212
                    239,                0.76375,                0.41099,                0.90768,                0.93872,                 0.8614,                0.93531,                0.71515,                0.78857,                0.40026,                0.93879,               0.002179,               0.002179,               0.002179
                    240,                0.76585,                0.41208,                 0.9094,                0.93931,                0.86108,                0.93582,                0.71539,                0.78853,                0.39999,                0.93894,               0.002146,               0.002146,               0.002146
                    241,                0.77836,                0.41713,                0.90729,                0.93718,                0.86135,                0.93486,                0.71532,                0.78857,                0.40001,                0.93905,               0.002113,               0.002113,               0.002113
                    242,                0.75996,                0.40469,                0.90356,                0.93764,                0.86165,                0.93552,                0.71508,                0.78811,                0.39978,                0.93865,                0.00208,                0.00208,                0.00208
                    243,                0.75929,                0.40761,                  0.909,                0.93841,                0.86224,                0.93545,                0.71477,                0.78764,                0.40035,                0.93852,               0.002047,               0.002047,               0.002047
                    244,                0.76238,                0.40784,                0.90476,                 0.9389,                0.86224,                0.93565,                0.71505,                0.78783,                0.40003,                0.93865,               0.002014,               0.002014,               0.002014
                    245,                0.77458,                0.41313,                0.90904,                0.93876,                  0.862,                0.93588,                0.71542,                0.78786,                0.39964,                0.93835,               0.001981,               0.001981,               0.001981
                    246,                0.76872,                0.40658,                 0.9093,                0.93898,                0.86079,                0.93563,                 0.7151,                 0.7877,                    0.4,                0.93818,               0.001948,               0.001948,               0.001948
                    247,                0.76578,                0.41469,                0.90935,                0.93981,                0.85949,                0.93581,                0.71547,                0.78725,                0.39906,                0.93795,               0.001915,               0.001915,               0.001915
                    248,                0.75611,                0.40256,                 0.9015,                0.93832,                0.85957,                0.93564,                0.71539,                0.78727,                0.39904,                0.93799,               0.001882,               0.001882,               0.001882
                    249,                0.76696,                0.41005,                0.90978,                0.93888,                0.85924,                0.93569,                0.71582,                0.78707,                 0.3992,                0.93804,               0.001849,               0.001849,               0.001849
                    250,                0.76198,                0.40776,                0.90045,                0.93887,                0.85905,                0.93572,                0.71575,                0.78753,                0.39879,                0.93812,               0.001816,               0.001816,               0.001816
                    251,                 0.7586,                0.40689,                0.90373,                0.93982,                0.85897,                0.93569,                0.71564,                0.78748,                0.39913,                0.93814,               0.001783,               0.001783,               0.001783
                    252,                0.75929,                0.40455,                0.90662,                0.94098,                0.85864,                 0.9358,                0.71561,                0.78769,                0.39905,                0.93824,                0.00175,                0.00175,                0.00175
                    253,                0.75865,                0.40769,                 0.9043,                 0.9407,                0.85907,                0.93616,                0.71611,                0.78741,                0.39916,                0.93806,               0.001717,               0.001717,               0.001717
                    254,                0.74736,                0.40023,                0.90047,                0.94109,                0.85867,                0.93608,                0.71602,                0.78739,                0.39927,                0.93801,               0.001684,               0.001684,               0.001684
                    255,                0.76405,                0.40572,                0.90604,                0.94298,                0.85659,                0.93582,                 0.7166,                0.78691,                0.39913,                0.93784,               0.001651,               0.001651,               0.001651
                    256,                0.75466,                0.40641,                0.90678,                0.94301,                0.85658,                0.93625,                0.71696,                0.78693,                0.39946,                0.93788,               0.001618,               0.001618,               0.001618
                    257,                0.75761,                0.39843,                0.89969,                0.94388,                0.85564,                0.93596,                0.71659,                0.78669,                0.39968,                 0.9377,               0.001585,               0.001585,               0.001585
                    258,                0.73721,                0.39514,                0.90271,                0.94415,                0.85503,                0.93621,                0.71634,                0.78654,                0.39979,                0.93774,               0.001552,               0.001552,               0.001552
                    259,                0.75602,                0.40318,                0.90264,                0.94429,                0.85659,                0.93636,                0.71649,                 0.7865,                 0.3997,                0.93767,               0.001519,               0.001519,               0.001519
                    260,                0.74788,                 0.3967,                0.89615,                0.94572,                0.85532,                0.93561,                 0.7162,                 0.7861,                0.39964,                0.93757,               0.001486,               0.001486,               0.001486
                    261,                0.74954,                0.39533,                0.89638,                0.94606,                 0.8554,                0.93567,                0.71682,                0.78554,                0.39943,                 0.9374,               0.001453,               0.001453,               0.001453
                    262,                 0.7506,                0.39722,                0.90193,                0.94656,                 0.8557,                0.93565,                0.71697,                0.78589,                0.39928,                0.93748,                0.00142,                0.00142,                0.00142
                    263,                 0.7528,                0.39815,                0.90201,                0.94632,                  0.855,                0.93572,                0.71712,                0.78564,                0.39974,                0.93739,               0.001387,               0.001387,               0.001387
                    264,                0.74873,                 0.3972,                0.90537,                0.94669,                0.85481,                 0.9357,                0.71702,                0.78547,                0.39991,                0.93729,               0.001354,               0.001354,               0.001354
                    265,                0.74874,                0.39769,                0.89638,                 0.9465,                0.85451,                0.93544,                0.71753,                0.78495,                0.39951,                0.93712,               0.001321,               0.001321,               0.001321
                    266,                0.74897,                0.39807,                0.89813,                0.94671,                0.85451,                0.93533,                0.71719,                0.78468,                0.39986,                0.93708,               0.001288,               0.001288,               0.001288
                    267,                0.74052,                0.39135,                0.89659,                0.94633,                0.85515,                0.93459,                0.71755,                0.78456,                0.40017,                0.93707,               0.001255,               0.001255,               0.001255
                    268,                0.75068,                0.39794,                0.89756,                  0.946,                0.85476,                0.93494,                0.71752,                0.78405,                0.39996,                0.93684,               0.001222,               0.001222,               0.001222
                    269,                0.75095,                0.40022,                0.90808,                0.94605,                0.85562,                0.93467,                0.71773,                0.78343,                 0.4002,                0.93664,               0.001189,               0.001189,               0.001189
                    270,                0.74195,                0.39645,                0.90002,                0.94638,                 0.8551,                0.93502,                0.71779,                0.78314,                    0.4,                0.93633,               0.001156,               0.001156,               0.001156
                    271,                0.73653,                0.39189,                0.89914,                0.94661,                0.85461,                0.93493,                0.71723,                0.78293,                0.40004,                0.93625,               0.001123,               0.001123,               0.001123
                    272,                0.73511,                0.39087,                0.89526,                0.94613,                0.85701,                 0.9354,                0.71759,                0.78261,                0.40019,                0.93613,                0.00109,                0.00109,                0.00109
                    273,                0.73529,                 0.3913,                0.89839,                0.94645,                 0.8557,                0.93547,                0.71747,                  0.783,                0.40016,                0.93605,               0.001057,               0.001057,               0.001057
                    274,                0.74193,                0.39448,                0.89501,                0.94641,                 0.8557,                0.93548,                0.71773,                0.78265,                0.40014,                0.93588,               0.001024,               0.001024,               0.001024
                    275,                 0.7347,                 0.3876,                0.89185,                0.94702,                0.85619,                 0.9352,                0.71769,                0.78269,                0.39966,                0.93587,               0.000991,               0.000991,               0.000991
                    276,                0.72874,                0.38649,                0.89262,                0.94715,                0.85689,                0.93546,                0.71786,                0.78222,                 0.3998,                0.93572,               0.000958,               0.000958,               0.000958
                    277,                0.73781,                 0.3859,                0.88945,                0.94684,                0.85689,                0.93538,                0.71775,                0.78184,                0.39924,                0.93564,               0.000925,               0.000925,               0.000925
                    278,                0.73418,                0.38666,                0.89045,                0.94789,                0.85689,                0.93522,                0.71783,                 0.7815,                0.39919,                 0.9356,               0.000892,               0.000892,               0.000892
                    279,                 0.7373,                0.38744,                0.89274,                0.94789,                0.85689,                0.93504,                0.71772,                0.78083,                0.39986,                0.93537,               0.000859,               0.000859,               0.000859
                    280,                  0.731,                 0.3899,                0.89328,                  0.948,                0.85695,                0.93522,                0.71825,                0.78081,                0.39984,                0.93531,               0.000826,               0.000826,               0.000826
                    281,                0.73913,                0.38768,                0.89726,                0.94833,                0.85729,                0.93545,                0.71763,                0.78058,                0.39982,                 0.9353,               0.000793,               0.000793,               0.000793
                    282,                0.72406,                0.38291,                0.89113,                0.94759,                0.85719,                0.93554,                0.71827,                0.78018,                 0.3997,                0.93514,                0.00076,                0.00076,                0.00076
                    283,                0.72607,                0.38178,                0.89329,                0.94761,                0.85748,                0.93562,                0.71871,                0.77964,                0.39962,                  0.935,               0.000727,               0.000727,               0.000727
                    284,                0.73162,                0.38646,                0.89365,                0.94797,                0.85748,                0.93588,                0.71915,                0.77972,                 0.3996,                 0.9351,               0.000694,               0.000694,               0.000694
                    285,                0.72027,                 0.3828,                0.89435,                0.94807,                0.85827,                0.93589,                0.71879,                0.77921,                0.39951,                0.93497,               0.000661,               0.000661,               0.000661
                    286,                 0.7241,                0.38358,                0.89342,                0.94754,                0.85867,                0.93588,                0.71916,                0.77912,                0.39927,                0.93488,               0.000628,               0.000628,               0.000628
                    287,                0.71844,                0.38072,                0.89287,                 0.9476,                0.85897,                 0.9358,                0.71885,                0.77896,                0.40005,                0.93489,               0.000595,               0.000595,               0.000595
                    288,                0.73035,                0.38865,                0.89442,                0.94755,                0.85897,                0.93576,                0.71883,                0.77856,                0.39978,                0.93482,               0.000562,               0.000562,               0.000562
                    289,                0.71751,                0.37891,                0.88972,                0.94812,                0.85911,                 0.9361,                0.71906,                0.77848,                0.39987,                0.93473,               0.000529,               0.000529,               0.000529
                    290,                0.72915,                0.38328,                0.89439,                0.94753,                0.85967,                0.93602,                0.71902,                0.77852,                0.39987,                0.93477,               0.000496,               0.000496,               0.000496
                    291,                0.73201,                0.38143,                0.88731,                0.94815,                0.85966,                0.93604,                0.71872,                0.77872,                0.39963,                0.93472,               0.000463,               0.000463,               0.000463
                    292,                0.72053,                0.38149,                0.88682,                0.94641,                0.86046,                0.93588,                0.71891,                0.77857,                 0.3995,                0.93477,                0.00043,                0.00043,                0.00043
                    293,                 0.7242,                0.38245,                0.88903,                0.94642,                0.86046,                0.93581,                0.71915,                0.77842,                 0.3994,                0.93481,               0.000397,               0.000397,               0.000397
                    294,                0.71994,                0.38152,                0.89137,                 0.9458,                0.86046,                0.93582,                0.71869,                0.77798,                0.39949,                0.93469,               0.000364,               0.000364,               0.000364
                    295,                0.72251,                0.38068,                0.89566,                 0.9458,                0.86046,                0.93575,                0.71891,                0.77802,                0.39907,                0.93471,               0.000331,               0.000331,               0.000331
                    296,                0.72296,                0.38297,                0.89207,                0.94585,                0.86046,                0.93583,                 0.7191,                0.77788,                0.39936,                 0.9347,               0.000298,               0.000298,               0.000298
                    297,                0.71633,                 0.3742,                0.88877,                0.94573,                0.86071,                0.93575,                0.71943,                0.77764,                0.39902,                0.93471,               0.000265,               0.000265,               0.000265
                    298,                0.71125,                0.37547,                0.88627,                 0.9446,                 0.8625,                0.93568,                0.71934,                0.77777,                 0.3997,                 0.9348,               0.000232,               0.000232,               0.000232
                    299,                0.71986,                0.37866,                0.89088,                0.94439,                0.86373,                0.93606,                0.71972,                0.77771,                0.39966,                 0.9348,               0.000199,               0.000199,               0.000199
                    300,                0.70639,                0.37269,                0.88476,                0.94439,                0.86373,                0.93563,                0.71942,                0.77788,                0.39995,                0.93476,               0.000166,               0.000166,               0.000166
