                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    158,                0.84754,                0.46733,                0.93893,                0.92481,                0.86003,                0.93308,                0.70618,                0.81306,                0.42358,                 0.9547,               0.004852,               0.004852,               0.004852
                    159,                0.82948,                0.46052,                0.93391,                0.92797,                 0.8586,                0.93226,                0.70486,                0.81379,                0.42226,                0.95357,               0.004819,               0.004819,               0.004819
                    160,                0.83987,                0.47121,                0.94078,                0.93059,                0.85769,                0.93295,                0.70655,                0.80717,                0.42023,                0.94987,               0.004786,               0.004786,               0.004786
                    161,                0.84342,                0.46806,                 0.9411,                0.93039,                0.85927,                0.93295,                0.70738,                0.80827,                0.42083,                0.95033,               0.004753,               0.004753,               0.004753
                    162,                0.83346,                0.46367,                 0.9368,                0.92776,                0.86254,                0.93352,                0.70856,                0.80567,                 0.4206,                 0.9481,                0.00472,                0.00472,                0.00472
                    163,                0.84054,                0.46395,                0.93029,                0.92827,                0.85927,                0.93155,                0.70817,                0.80455,                0.41844,                 0.9483,               0.004687,               0.004687,               0.004687
                    164,                0.83566,                0.46302,                0.92795,                0.92179,                0.86621,                0.93181,                0.70816,                0.80399,                0.42065,                0.94718,               0.004654,               0.004654,               0.004654
                    165,                0.82287,                0.45945,                0.92863,                0.92676,                0.85836,                0.92894,                0.70765,                0.80122,                0.41934,                0.94719,               0.004621,               0.004621,               0.004621
                    166,                0.83423,                0.46319,                0.92589,                 0.9213,                0.86376,                 0.9303,                0.70743,                0.80292,                0.42068,                0.94987,               0.004588,               0.004588,               0.004588
                    167,                0.83085,                0.45632,                0.93348,                0.93652,                0.85094,                0.93176,                0.70821,                 0.8025,                0.42101,                0.94791,               0.004555,               0.004555,               0.004555
                    168,                 0.8288,                0.45933,                0.93424,                0.93319,                0.85609,                0.93187,                0.70671,                0.80549,                0.42122,                0.94765,               0.004522,               0.004522,               0.004522
                    169,                0.84473,                0.46618,                0.93653,                0.93642,                0.85447,                0.93324,                0.70726,                0.80863,                 0.4204,                0.94992,               0.004489,               0.004489,               0.004489
                    170,                 0.8449,                0.46747,                0.93467,                0.93662,                0.85746,                0.93434,                0.70804,                0.80846,                0.41919,                0.94961,               0.004456,               0.004456,               0.004456
                    171,                0.83335,                 0.4604,                0.93626,                0.93475,                 0.8557,                0.93389,                 0.7071,                0.80766,                0.41905,                0.94988,               0.004423,               0.004423,               0.004423
                    172,                0.83385,                0.45945,                0.93296,                0.92908,                0.86145,                0.93388,                0.70576,                0.80932,                0.42061,                0.95052,                0.00439,                0.00439,                0.00439
                    173,                0.82769,                0.46207,                0.93912,                0.92908,                0.86224,                0.93506,                0.70631,                0.80949,                0.42013,                0.95075,               0.004357,               0.004357,               0.004357
                    174,                0.83453,                 0.4582,                0.93335,                0.92535,                0.86314,                0.93334,                0.70622,                0.80825,                0.41939,                 0.9501,               0.004324,               0.004324,               0.004324
                    175,                0.80507,                0.45209,                0.92476,                0.92698,                0.86373,                0.93366,                0.70822,                0.80753,                 0.4183,                0.95046,               0.004291,               0.004291,               0.004291
                    176,                0.83332,                0.45993,                0.93116,                0.93053,                0.86462,                0.93403,                0.70771,                  0.807,                0.41694,                0.94886,               0.004258,               0.004258,               0.004258
                    177,                0.81961,                0.45238,                0.93333,                0.92918,                0.86671,                0.93399,                0.70815,                 0.8072,                0.41761,                0.94888,               0.004225,               0.004225,               0.004225
                    178,                0.81857,                0.45501,                0.93063,                0.93167,                0.86411,                0.93371,                0.70863,                0.80759,                0.41785,                0.94967,               0.004192,               0.004192,               0.004192
                    179,                0.81112,                0.44651,                0.92308,                0.93023,                0.86671,                0.93494,                0.70935,                0.80906,                0.41736,                0.94958,               0.004159,               0.004159,               0.004159
                    180,                0.82137,                0.45449,                0.92314,                0.92435,                 0.8689,                0.93647,                0.70991,                0.80906,                0.41722,                0.94967,               0.004126,               0.004126,               0.004126
                    181,                 0.8226,                0.45473,                0.93103,                0.92164,                0.87147,                0.93558,                0.70883,                0.81037,                0.41733,                0.94981,               0.004093,               0.004093,               0.004093
                    182,                0.83114,                0.45759,                0.93329,                0.92546,                0.86814,                0.93729,                0.70902,                0.81125,                0.41624,                0.94995,                0.00406,                0.00406,                0.00406
                    183,                0.80819,                0.44863,                0.92569,                0.92976,                 0.8665,                 0.9375,                0.70951,                0.80973,                0.41593,                0.94965,               0.004027,               0.004027,               0.004027
                    184,                0.80802,                0.44137,                0.92338,                0.92917,                0.86645,                0.93643,                0.70924,                0.80897,                0.41618,                0.94888,               0.003994,               0.003994,               0.003994
                    185,                0.81988,                0.45037,                0.92774,                0.93049,                0.86403,                0.93589,                0.70913,                0.80745,                 0.4162,                0.94909,               0.003961,               0.003961,               0.003961
                    186,                0.80819,                0.44434,                0.92246,                0.93118,                0.86373,                0.93696,                0.70984,                0.80684,                0.41558,                0.94875,               0.003928,               0.003928,               0.003928
                    187,                 0.8126,                0.44516,                0.92913,                0.92962,                0.86461,                0.93688,                0.71122,                0.80528,                0.41536,                0.94819,               0.003895,               0.003895,               0.003895
                    188,                0.81161,                 0.4444,                 0.9311,                0.93159,                0.86105,                0.93694,                0.71114,                 0.8051,                0.41487,                0.94822,               0.003862,               0.003862,               0.003862
                    189,                  0.796,                0.43948,                0.91948,                0.92871,                0.86224,                0.93769,                0.71254,                0.80375,                0.41325,                0.94893,               0.003829,               0.003829,               0.003829
                    190,                0.81728,                0.44658,                0.92199,                0.92976,                0.86253,                0.93713,                0.71271,                0.80282,                0.41346,                0.94832,               0.003796,               0.003796,               0.003796
                    191,                 0.8055,                0.44054,                0.91801,                0.93616,                0.85951,                0.93714,                0.71326,                0.80167,                0.41222,                0.94782,               0.003763,               0.003763,               0.003763
                    192,                0.81562,                0.44931,                0.92973,                0.93675,                0.85929,                0.93643,                0.71371,                0.80031,                0.41265,                0.94702,                0.00373,                0.00373,                0.00373
                    193,                0.79749,                0.43294,                0.91878,                0.93874,                 0.8557,                 0.9359,                0.71393,                0.79897,                0.41189,                0.94683,               0.003697,               0.003697,               0.003697
                    194,                0.80193,                0.43796,                0.92166,                0.93575,                0.85897,                0.93582,                0.71461,                0.79831,                0.41077,                0.94692,               0.003664,               0.003664,               0.003664
                    195,                0.81213,                0.44558,                0.92534,                 0.9354,                0.85778,                0.93506,                 0.7143,                0.79747,                0.41135,                0.94643,               0.003631,               0.003631,               0.003631
                    196,                0.81126,                0.44705,                0.92388,                0.93477,                0.85748,                0.93585,                0.71456,                0.79692,                0.41121,                0.94597,               0.003598,               0.003598,               0.003598
                    197,                 0.7965,                0.43493,                0.92593,                0.93572,                0.85629,                0.93534,                0.71391,                0.79713,                  0.411,                  0.946,               0.003565,               0.003565,               0.003565
                    198,                0.82134,                0.45103,                0.92358,                0.93772,                0.85629,                0.93645,                0.71385,                0.79659,                0.41101,                0.94569,               0.003532,               0.003532,               0.003532
                    199,                0.79181,                0.43656,                 0.9197,                0.93881,                 0.8536,                0.93679,                0.71476,                 0.7957,                 0.4108,                0.94518,               0.003499,               0.003499,               0.003499
                    200,                0.80088,                0.43772,                0.92054,                0.94292,                0.85153,                0.93731,                0.71528,                0.79594,                0.40986,                0.94495,               0.003466,               0.003466,               0.003466
                    201,                0.80085,                0.43642,                0.91957,                0.93913,                0.85383,                0.93564,                0.71447,                0.79596,                0.40979,                0.94511,               0.003433,               0.003433,               0.003433
                    202,                0.80154,                 0.4367,                0.91734,                0.94206,                0.85242,                 0.9367,                0.71492,                0.79579,                 0.4097,                0.94492,                 0.0034,                 0.0034,                 0.0034
                    203,                0.80316,                0.43211,                0.91678,                 0.9408,                0.85272,                 0.9371,                0.71539,                 0.7958,                 0.4089,                0.94503,               0.003367,               0.003367,               0.003367
                    204,                0.79852,                0.43484,                0.91812,                0.92866,                0.86254,                 0.9377,                 0.7157,                0.79577,                0.40861,                0.94496,               0.003334,               0.003334,               0.003334
                    205,                0.78978,                0.43287,                 0.9165,                0.93182,                0.86224,                0.93741,                0.71581,                0.79539,                0.40905,                0.94493,               0.003301,               0.003301,               0.003301
                    206,                0.80559,                 0.4394,                 0.9208,                0.93816,                0.85719,                0.93723,                0.71593,                0.79586,                0.40848,                0.94472,               0.003268,               0.003268,               0.003268
                    207,                0.79649,                0.43783,                0.92688,                0.93675,                0.85934,                0.93749,                0.71552,                0.79662,                0.40867,                0.94481,               0.003235,               0.003235,               0.003235
                    208,                0.79803,                0.43286,                0.91825,                0.93303,                0.86217,                0.93738,                0.71548,                0.79627,                0.40865,                0.94477,               0.003202,               0.003202,               0.003202
                    209,                0.79485,                0.43046,                0.91855,                0.93355,                0.86254,                0.93698,                0.71613,                0.79654,                0.40769,                0.94489,               0.003169,               0.003169,               0.003169
                    210,                0.79164,                0.43294,                0.92227,                 0.9282,                0.86373,                 0.9368,                0.71595,                0.79727,                 0.4077,                0.94532,               0.003136,               0.003136,               0.003136
                    211,                0.78373,                0.42756,                0.91417,                0.92972,                0.86403,                0.93665,                0.71587,                0.79765,                0.40748,                0.94552,               0.003103,               0.003103,               0.003103
                    212,                0.79132,                0.43366,                0.91294,                0.93209,                0.86314,                0.93569,                0.71521,                0.79713,                0.40797,                0.94562,                0.00307,                0.00307,                0.00307
                    213,                0.79215,                0.43116,                0.91472,                0.93035,                0.86492,                0.93687,                0.71579,                0.79622,                0.40759,                0.94545,               0.003037,               0.003037,               0.003037
                    214,                0.78284,                0.42276,                0.91164,                0.93023,                0.86403,                 0.9363,                 0.7153,                 0.7962,                 0.4074,                0.94534,               0.003004,               0.003004,               0.003004
                    215,                 0.7776,                0.42039,                0.90998,                0.93022,                0.86433,                0.93618,                0.71604,                0.79581,                0.40768,                0.94567,               0.002971,               0.002971,               0.002971
                    216,                0.78508,                0.43027,                0.91899,                0.93028,                0.86551,                0.93726,                0.71724,                0.79538,                 0.4073,                0.94516,               0.002938,               0.002938,               0.002938
                    217,                0.78242,                0.42728,                0.91925,                0.93151,                0.86592,                0.93665,                0.71686,                0.79578,                0.40746,                0.94506,               0.002905,               0.002905,               0.002905
                    218,                0.79035,                0.42581,                0.91516,                0.93209,                0.86571,                0.93708,                0.71701,                0.79413,                0.40709,                0.94471,               0.002872,               0.002872,               0.002872
                    219,                0.77325,                0.41889,                 0.9126,                0.93157,                0.86522,                0.93736,                0.71719,                0.79363,                0.40681,                0.94453,               0.002839,               0.002839,               0.002839
                    220,                 0.7884,                0.42998,                0.91584,                0.93042,                0.86581,                0.93739,                 0.7171,                0.79338,                0.40671,                0.94447,               0.002806,               0.002806,               0.002806
                    221,                0.76416,                0.42063,                0.90815,                0.92938,                0.86522,                0.93687,                0.71676,                 0.7938,                0.40698,                0.94449,               0.002773,               0.002773,               0.002773
                    222,                0.77196,                 0.4183,                0.91352,                0.92974,                0.86552,                0.93675,                0.71687,                0.79364,                0.40576,                0.94481,                0.00274,                0.00274,                0.00274
                    223,                0.77938,                0.42289,                0.91042,                0.93039,                0.86698,                0.93706,                0.71707,                0.79324,                0.40638,                0.94466,               0.002707,               0.002707,               0.002707
                    224,                0.77719,                0.42151,                0.91176,                0.93006,                0.86641,                0.93644,                0.71654,                0.79334,                0.40626,                0.94479,               0.002674,               0.002674,               0.002674
                    225,                0.78662,                0.42415,                0.91168,                0.92924,                0.86739,                0.93594,                0.71712,                0.79346,                0.40622,                0.94495,               0.002641,               0.002641,               0.002641
                    226,                0.76725,                0.41473,                0.91006,                 0.9274,                 0.8679,                0.93621,                0.71736,                 0.7928,                0.40645,                0.94454,               0.002608,               0.002608,               0.002608
                    227,                0.77748,                0.41434,                0.90579,                0.92681,                0.87028,                0.93666,                0.71736,                0.79295,                 0.4067,                0.94455,               0.002575,               0.002575,               0.002575
                    228,                0.77696,                0.41999,                0.91628,                0.92286,                0.87414,                0.93766,                0.71883,                0.79248,                0.40662,                 0.9444,               0.002542,               0.002542,               0.002542
                    229,                0.77148,                0.41698,                0.91183,                0.92357,                0.87325,                0.93737,                0.71869,                0.79274,                0.40711,                0.94451,               0.002509,               0.002509,               0.002509
                    230,                0.77936,                0.41813,                0.90569,                 0.9237,                0.87295,                0.93737,                0.71876,                0.79307,                 0.4069,                0.94483,               0.002476,               0.002476,               0.002476
                    231,                0.76396,                0.41323,                0.91062,                  0.926,                0.87266,                0.93795,                0.71891,                0.79304,                0.40687,                0.94495,               0.002443,               0.002443,               0.002443
                    232,                0.77847,                0.41697,                0.90812,                0.92433,                0.87227,                0.93775,                0.71873,                0.79329,                0.40656,                0.94501,                0.00241,                0.00241,                0.00241
                    233,                0.76768,                 0.4185,                0.90968,                 0.9258,                0.86864,                0.93741,                0.71939,                0.79256,                0.40622,                0.94471,               0.002377,               0.002377,               0.002377
                    234,                 0.7708,                0.41498,                0.91031,                0.92692,                0.86792,                0.93725,                0.71997,                0.79255,                0.40643,                0.94465,               0.002344,               0.002344,               0.002344
                    235,                 0.7705,                0.41541,                0.91218,                0.92776,                 0.8673,                 0.9372,                0.72004,                0.79184,                0.40647,                0.94467,               0.002311,               0.002311,               0.002311
                    236,                0.77403,                0.41549,                0.91345,                 0.9272,                0.86968,                0.93716,                0.71962,                0.79264,                  0.406,                0.94499,               0.002278,               0.002278,               0.002278
                    237,                0.77879,                0.41966,                0.90682,                0.92706,                0.86978,                0.93716,                0.71938,                  0.793,                0.40637,                 0.9451,               0.002245,               0.002245,               0.002245
                    238,                0.76099,                0.41367,                0.90808,                0.92819,                0.86968,                0.93749,                0.72006,                0.79256,                0.40635,                 0.9449,               0.002212,               0.002212,               0.002212
                    239,                0.76098,                0.41069,                0.90642,                0.92705,                0.87117,                0.93733,                 0.7202,                0.79208,                0.40612,                0.94482,               0.002179,               0.002179,               0.002179
                    240,                0.75977,                0.40902,                0.90687,                0.92908,                0.86909,                0.93783,                0.71993,                0.79231,                0.40587,                0.94481,               0.002146,               0.002146,               0.002146
                    241,                0.77023,                0.41442,                0.90628,                0.92936,                0.86998,                0.93826,                0.71988,                0.79212,                0.40604,                0.94478,               0.002113,               0.002113,               0.002113
                    242,                0.75383,                0.40627,                0.90242,                0.92807,                0.87137,                0.93934,                0.72039,                0.79236,                0.40612,                0.94452,                0.00208,                0.00208,                0.00208
                    243,                  0.753,                 0.4109,                0.90495,                 0.9289,                0.87077,                0.93921,                0.72026,                0.79172,                 0.4056,                0.94445,               0.002047,               0.002047,               0.002047
                    244,                0.75855,                0.40788,                0.90511,                0.92863,                0.87111,                 0.9389,                0.72067,                0.79115,                0.40535,                0.94422,               0.002014,               0.002014,               0.002014
                    245,                0.76809,                0.41188,                0.90447,                0.92848,                0.87028,                0.93908,                0.72135,                0.79094,                 0.4055,                0.94426,               0.001981,               0.001981,               0.001981
                    246,                0.76039,                0.40704,                0.90429,                0.92973,                0.87002,                0.93825,                0.72132,                0.79053,                0.40549,                0.94413,               0.001948,               0.001948,               0.001948
                    247,                 0.7622,                0.41268,                0.90757,                 0.9303,                0.86968,                 0.9381,                 0.7211,                0.79065,                0.40505,                0.94419,               0.001915,               0.001915,               0.001915
                    248,                0.75324,                0.40249,                0.90136,                0.93259,                0.86858,                0.93812,                0.72132,                0.79028,                0.40557,                0.94404,               0.001882,               0.001882,               0.001882
                    249,                0.75739,                 0.4067,                0.90779,                0.93288,                0.86843,                0.93818,                0.72099,                 0.7906,                0.40525,                0.94395,               0.001849,               0.001849,               0.001849
                    250,                0.75827,                 0.4062,                0.89834,                0.93297,                0.86557,                0.93778,                0.72069,                0.79079,                0.40535,                0.94406,               0.001816,               0.001816,               0.001816
                    251,                0.75533,                0.40628,                0.90276,                0.93212,                0.86621,                0.93753,                0.72066,                0.79081,                0.40502,                0.94405,               0.001783,               0.001783,               0.001783
                    252,                0.75491,                0.40579,                0.90353,                0.93383,                0.86581,                0.93742,                0.72062,                0.79056,                0.40502,                0.94413,                0.00175,                0.00175,                0.00175
                    253,                0.75784,                0.40609,                 0.9038,                0.93441,                0.86465,                0.93752,                0.72071,                0.79062,                0.40474,                0.94403,               0.001717,               0.001717,               0.001717
                    254,                0.73987,                0.39944,                0.89792,                0.93501,                0.86466,                0.93739,                0.72052,                0.79082,                0.40506,                0.94422,               0.001684,               0.001684,               0.001684
                    255,                0.75926,                0.40324,                0.90431,                0.93531,                0.86373,                0.93751,                0.72141,                0.79057,                0.40475,                0.94426,               0.001651,               0.001651,               0.001651
                    256,                0.75122,                0.40811,                0.90598,                0.93524,                0.86367,                0.93763,                0.72123,                0.79069,                0.40465,                0.94434,               0.001618,               0.001618,               0.001618
                    257,                0.75388,                 0.4001,                0.89823,                 0.9349,                0.86307,                0.93753,                0.72139,                0.79087,                 0.4044,                0.94464,               0.001585,               0.001585,               0.001585
                    258,                0.73477,                0.39397,                0.90238,                0.93496,                0.86314,                0.93759,                0.72148,                 0.7903,                0.40418,                0.94443,               0.001552,               0.001552,               0.001552
                    259,                0.75386,                0.40499,                0.90165,                0.93411,                0.86492,                0.93799,                0.72137,                0.79043,                0.40452,                0.94463,               0.001519,               0.001519,               0.001519
                    260,                0.74926,                0.39734,                0.89649,                0.93522,                0.86336,                0.93799,                0.72144,                0.79047,                0.40439,                0.94453,               0.001486,               0.001486,               0.001486
                    261,                0.74364,                0.39561,                0.89286,                0.93425,                0.86373,                0.93788,                0.72139,                0.79076,                0.40423,                0.94451,               0.001453,               0.001453,               0.001453
                    262,                0.74453,                0.39652,                0.89841,                0.93695,                0.86215,                0.93799,                0.72141,                0.79079,                0.40404,                0.94463,                0.00142,                0.00142,                0.00142
                    263,                0.74833,                0.39955,                0.89931,                0.93696,                0.86237,                0.93814,                0.72155,                0.79046,                0.40455,                0.94453,               0.001387,               0.001387,               0.001387
                    264,                0.74282,                0.39848,                0.90199,                 0.9372,                0.86142,                0.93817,                0.72179,                 0.7905,                0.40399,                0.94459,               0.001354,               0.001354,               0.001354
                    265,                0.74179,                0.39669,                0.89476,                0.93469,                0.86343,                0.93822,                0.72169,                0.79044,                 0.4035,                0.94447,               0.001321,               0.001321,               0.001321
                    266,                0.74291,                0.39723,                0.89602,                0.93898,                0.86165,                0.93813,                0.72209,                0.78972,                 0.4038,                0.94428,               0.001288,               0.001288,               0.001288
                    267,                0.73544,                0.39151,                0.89414,                0.93755,                0.86202,                0.93813,                0.72213,                0.78958,                0.40381,                0.94415,               0.001255,               0.001255,               0.001255
                    268,                0.75139,                0.39885,                 0.8971,                 0.9364,                0.86294,                0.93824,                0.72228,                0.78943,                0.40376,                  0.944,               0.001222,               0.001222,               0.001222
                    269,                0.74865,                0.40276,                0.90557,                 0.9402,                0.86016,                0.93816,                0.72193,                0.78919,                0.40374,                0.94419,               0.001189,               0.001189,               0.001189
                    270,                0.73965,                0.39912,                0.89935,                0.93761,                0.86292,                0.93847,                0.72262,                0.78886,                0.40322,                0.94414,               0.001156,               0.001156,               0.001156
                    271,                0.73147,                0.39301,                0.89664,                0.93704,                0.86348,                0.93849,                0.72229,                0.78899,                0.40319,                 0.9441,               0.001123,               0.001123,               0.001123
                    272,                0.73283,                0.39099,                0.89447,                 0.9373,                0.86292,                0.93854,                0.72244,                0.78893,                0.40366,                0.94391,                0.00109,                0.00109,                0.00109
                    273,                0.72928,                 0.3902,                0.89494,                0.93763,                0.86321,                0.93879,                0.72238,                0.78891,                0.40345,                0.94411,               0.001057,               0.001057,               0.001057
                    274,                0.73509,                 0.3926,                0.89143,                0.93637,                0.86403,                0.93877,                 0.7228,                 0.7892,                0.40335,                0.94425,               0.001024,               0.001024,               0.001024
                    275,                0.72874,                0.38482,                0.88835,                 0.9373,                0.86403,                0.93877,                0.72301,                0.78895,                0.40329,                0.94428,               0.000991,               0.000991,               0.000991
                    276,                0.72179,                0.38645,                0.88893,                0.93618,                0.86412,                0.93886,                0.72277,                0.78886,                0.40357,                 0.9443,               0.000958,               0.000958,               0.000958
                    277,                0.73177,                0.38524,                0.88615,                0.93598,                0.86403,                0.93899,                0.72255,                0.78905,                0.40345,                0.94436,               0.000925,               0.000925,               0.000925
                    278,                0.73374,                0.38608,                0.89045,                0.93618,                0.86411,                0.93908,                0.72261,                 0.7889,                 0.4037,                0.94444,               0.000892,               0.000892,               0.000892
                    279,                0.73503,                0.38702,                 0.8932,                0.93527,                0.86411,                0.93868,                0.72257,                0.78874,                0.40365,                0.94432,               0.000859,               0.000859,               0.000859
                    280,                0.72569,                0.38795,                0.89123,                0.93584,                0.86492,                 0.9388,                0.72267,                0.78853,                0.40368,                0.94424,               0.000826,               0.000826,               0.000826
                    281,                0.73339,                0.38918,                0.89452,                0.93612,                0.86462,                0.93886,                0.72267,                0.78799,                0.40383,                0.94427,               0.000793,               0.000793,               0.000793
                    282,                0.72362,                0.38377,                0.89142,                0.93592,                0.86522,                0.93887,                 0.7232,                 0.7877,                0.40354,                0.94417,                0.00076,                0.00076,                0.00076
                    283,                0.71864,                0.37907,                0.89012,                0.93592,                0.86472,                0.93862,                 0.7238,                0.78683,                0.40335,                0.94391,               0.000727,               0.000727,               0.000727
                    284,                 0.7322,                0.38707,                0.89314,                0.93594,                0.86511,                0.93943,                0.72358,                0.78714,                0.40347,                0.94404,               0.000694,               0.000694,               0.000694
                    285,                0.71514,                0.38206,                0.89289,                0.93612,                0.86462,                0.93912,                0.72354,                0.78671,                0.40337,                0.94391,               0.000661,               0.000661,               0.000661
                    286,                 0.7223,                0.38365,                0.89329,                0.93855,                0.86254,                0.93918,                0.72392,                0.78642,                0.40351,                0.94395,               0.000628,               0.000628,               0.000628
                    287,                0.71679,                0.38026,                0.89151,                0.93914,                0.86224,                0.93924,                 0.7236,                0.78634,                0.40344,                0.94391,               0.000595,               0.000595,               0.000595
                    288,                0.72649,                0.38809,                 0.8929,                0.94005,                0.86195,                 0.9389,                0.72343,                 0.7861,                0.40309,                0.94403,               0.000562,               0.000562,               0.000562
                    289,                0.71612,                0.37881,                0.89061,                0.93999,                0.86217,                0.93893,                0.72366,                 0.7861,                0.40303,                0.94392,               0.000529,               0.000529,               0.000529
                    290,                0.72326,                0.38508,                0.89306,                0.94062,                0.86247,                0.93928,                0.72374,                0.78619,                 0.4029,                0.94419,               0.000496,               0.000496,               0.000496
                    291,                0.72535,                0.38117,                0.88669,                0.93977,                0.86254,                0.93937,                 0.7242,                 0.7859,                0.40267,                0.94399,               0.000463,               0.000463,               0.000463
                    292,                0.72023,                  0.381,                0.88748,                0.94005,                0.86195,                 0.9395,                0.72448,                0.78599,                0.40258,                0.94407,                0.00043,                0.00043,                0.00043
                    293,                0.72333,                0.38137,                0.88942,                0.93617,                0.86409,                0.93954,                0.72436,                 0.7856,                0.40258,                0.94396,               0.000397,               0.000397,               0.000397
                    294,                 0.7181,                0.38233,                0.88841,                0.93614,                0.86462,                0.93969,                0.72422,                0.78545,                 0.4027,                0.94399,               0.000364,               0.000364,               0.000364
                    295,                0.71508,                0.37851,                0.89325,                0.93584,                0.86462,                0.93979,                0.72433,                0.78523,                0.40226,                0.94393,               0.000331,               0.000331,               0.000331
                    296,                0.72026,                0.38259,                0.89135,                0.93596,                 0.8653,                0.93974,                0.72402,                0.78484,                0.40178,                0.94382,               0.000298,               0.000298,               0.000298
                    297,                0.71223,                0.37804,                0.88613,                0.93589,                 0.8644,                0.93973,                0.72447,                0.78462,                0.40181,                0.94393,               0.000265,               0.000265,               0.000265
                    298,                0.70621,                0.37438,                0.88438,                0.93762,                0.86254,                0.93979,                0.72491,                0.78443,                0.40195,                 0.9437,               0.000232,               0.000232,               0.000232
                    299,                0.71265,                 0.3777,                0.88907,                0.93795,                0.86284,                0.93986,                 0.7246,                0.78445,                0.40216,                0.94382,               0.000199,               0.000199,               0.000199
                    300,                 0.7071,                0.37355,                0.88259,                0.93735,                0.86284,                0.93964,                0.72458,                0.78446,                0.40178,                0.94375,               0.000166,               0.000166,               0.000166
